Unique_id,activity_sector,Former_dep,Job_dep,job_desc,Contract_type,Job_category,JOB_CONDITION,COMPANY_CATEGORY,working_hours,EMPLOYEE_COUNT
3313,"QB","76","76","563b","CDI","O","C",NA,209,NA
3319,"OZ","93","93","523c","AUT","O","P","ct_2",1516,"tr_6"
3342,"GZ","59","59","375b","CDI","O","C","ct_9",1648,"tr_6"
3348,"CA","2B","2B","524c","CDI","O","C","ct_2",1710,"tr_3"
3351,"OZ","30","30","472d","AUT","O","C","ct_2",1820,"tr_6"
3355,"HZ","12","63","641b","CDI","O","C","ct_9",617,"tr_2"
3357,"QB","22","22","525d","CDI","O","P","ct_8",1396,"tr_2"
3365,"KZ","59","59","462e","CDI","O","C","ct_9",607,"tr_4"
3372,"HZ",NA,"93","546d","CDI","O","C","ct_9",304,"tr_6"
3376,"QA","57","57","526a","CDI","O","P","ct_8",1197,"tr_2"
3378,"DZ","95","75","373a","CDI","O","C","ct_9",896,"tr_6"
3389,"OZ","62","62","621f","AUT","O","C","ct_2",1820,"tr_6"
3392,"TZ","34","34","563c","CDI","O","C",NA,1436,NA
3398,"QB","13","13","525d","CDI","O","C","ct_9",1850,"tr_4"
3400,"TZ","60","60","563c","CDD","O","C",NA,496,NA
3406,"PZ","25","25","423b","CDI","O","P","ct_1",1682,"tr_3"
3409,"QB","42","42","525d","CDI","O","P","ct_8",982,"tr_3"
3410,"NZ","63","63","691c","CDI","O","C","ct_9",1689,"tr_4"
3437,"CG","24","17","382c","CDI","O","C","ct_9",427,"tr_1"
3474,"HZ","13","13","546b","CDI","O","C","ct_5",1966,"tr_6"
3480,"MC","35","92","462d","CDI","O","C",NA,154,NA
3481,"OZ",NA,NA,"523c","AUT","O","C","ct_2",1820,"tr_6"
3491,"NZ","67","67","684a","CDI","O","P","ct_9",3000,"tr_4"
3495,"NZ","59","59","684a","CDD","O","C",NA,363,"tr_3"
3497,"KZ","75","92","467a","CDI","O","C","ct_9",2175,"tr_1"
3512,"KZ","30","30","543h","CDI","O","C","ct_6",1728,"tr_1"
3529,"TZ","13","13","563c","CDI","O","N","ct_7",295,"tr_0"
3533,"QB","67","67","563b","AUT","O","C",NA,420,NA
3535,"OZ","33","33","467d","CDI","O","C","ct_8",1849,"tr_3"
3542,"GZ","66","66","543g","CDI","O","C","ct_9",1820,"tr_2"
3557,"CM","30","30","486d","CDI","O","C","ct_9",2054,"tr_6"
3561,"OZ","66","66","525b","AUT","O","C","ct_2",1779,"tr_6"
3580,"HZ","25","25","374d","CDI","O","C","ct_9",455,"tr_3"
3585,"GZ","59","80","461f","CDI","O","C","ct_9",1695,"tr_3"
3597,"OZ","85","85","545d","CDI","O","C","ct_8",1760,"tr_6"
3603,"HZ","01","01","451a","CDI","O","C","ct_9",1853,"tr_3"
3606,"NZ","68","68","534a","CDI","O","C","ct_9",1820,"tr_4"
3613,"GZ","76","76","373b","CDI","O","C","ct_9",1778,"tr_5"
3624,"OZ","75","75","524b","CDI","O","C","ct_1",1213,"tr_6"
3631,"KZ",NA,NA,"467a","CDI","O","C","ct_9",455,"tr_2"
3639,"CH","08","08","673c","CDI","O","C","ct_9",1339,"tr_5"
3645,"OZ","11","11","531b","AUT","O","C","ct_2",1257,"tr_3"
3653,"NZ","69","38","372b","CDI","O","C","ct_9",1820,"tr_6"
3656,"OZ","93","93","451g","AUT","O","C","ct_2",1840,"tr_6"
3658,"PZ","63","63","341a","CDI","O","C","ct_8",910,"tr_5"
3662,"TZ","87","87","563c","CDI","O","C",NA,130,NA
3702,"NZ","60","93","676a","TTP","O","N","ct_9",1234,"tr_2"
3709,"QB","13","13","434d","CDI","O","C","ct_8",1820,"tr_3"
3714,"HZ","06","06","477b","CDI","O","C","ct_9",1789,"tr_2"
3743,"SZ","06","06","636d","CDI","O","C","ct_8",1204,"tr_3"
3750,"QA","63","63","542a","CDI","O","C","ct_6",1141,"tr_1"
3760,"MC","87","87","433a","CDI","O","C","ct_9",1702,"tr_1"
3761,"MB","78","78","524b","CDI","O","N",NA,151,NA
3768,"QB","60","60","373d","CDI","O","C","ct_9",1893,"tr_5"
3774,"GZ","85","85","554a","CDI","O","P","ct_9",193,"tr_1"
3776,"CA","65","65","674b","CDI","O","C","ct_9",1790,"tr_6"
3777,"NZ","66","66","451g","CDI","O","C","ct_2",1820,"tr_3"
3792,"QB","49","49","563b","CDI","O","P","ct_8",1367,"tr_3"
3802,"EZ","60","60","684b","CDI","O","C","ct_9",1231,"tr_1"
3804,"KZ","75","75","543h","CDI","O","P","ct_9",256,"tr_1"
3805,"QB","82","82","526d","CDI","O","C","ct_8",1820,"tr_3"
3812,"CK","69","69","676e","CDI","O","C","ct_9",927,"tr_5"
3822,"NZ","06","13","684a","CDI","O","P","ct_9",526,"tr_6"
3837,"QB","92","92","563b","CDI","O","N","ct_7",721,"tr_1"
3845,"QB","71","21","541b","CDI","O","P","ct_9",939,"tr_4"
3849,"FZ","77","77","543b","CDI","O","P","ct_6",2650,"tr_2"
3850,"QA","81","81","431f","CDI","O","C","ct_9",1820,"tr_5"
3872,"OZ","69","69","451g","CDI","O","P","ct_2",612,"tr_6"
3877,"IZ","30","30","543h","CDI","O","C","ct_6",1750,"tr_1"
3888,"PZ","92","75","333e","CDI","O","C","ct_1",1820,"tr_6"
3890,"QA",NA,NA,"451h","CDI","O","C","ct_3",758,"tr_6"
3891,"MB","93","93","385b","CDI","O","C","ct_9",1176,"tr_3"
3917,"GZ","78","78","554a","CDI","O","C","ct_9",1116,"tr_1"
3922,"GZ","13","13","551a","CDI","O","C","ct_9",524,"tr_5"
3952,"SZ","36","36","563b","CDI","O","P","ct_8",2196,"tr_1"
3961,"MC","40","40","526b","CDI","O","P","ct_9",1221,"tr_1"
3976,"IZ","38","38","488b","CDI","O","C","ct_8",1384,"tr_1"
3979,"HZ","44","44","542a","CDI","O","C","ct_9",1789,"tr_2"
3981,"EZ","35","35","485a","CDI","O","C","ct_9",1803,"tr_4"
3996,"SZ","75","75","525b","AUT","X","P","ct_8",260,"tr_1"
4007,"JC","77","93","388c","CDI","O","C","ct_9",1880,"tr_6"
4012,"OZ","21","69","333e","CDI","O","C","ct_1",1830,"tr_5"
4017,"PZ","66","66","423a","CDI","O","C","ct_9",1568,"tr_1"
4020,"NZ","93","92","684a","CDI","O","C","ct_9",3000,"tr_4"
4025,"IZ","06","06","561c","CDI","O","C","ct_9",693,"tr_1"
4030,"CC","87","87","627f","CDI","O","C","ct_9",1538,"tr_4"
4050,"QB","56","56","431f","CDI","O","P","ct_8",666,"tr_4"
4056,"QA","14","14","523d","AUT","O","C","ct_3",1820,"tr_6"
4057,"QB","24","24","563b","CDI","O","P","ct_8",1629,"tr_4"
4058,"OZ","13","13","621f","CDI","O","C",NA,151,NA
4062,"HZ","45","37","641a","CDI","O","C","ct_9",1791,"tr_3"
4066,"NZ","71","71","684a","CDI","O","P","ct_9",2312,"tr_2"
4077,"FZ","07","07","632g","CDI","O","C","ct_9",1678,"tr_2"
4078,"PZ","33","33","422d","CDI","O","C","ct_8",1669,"tr_3"
4090,"QB","42","42","434e","CDI","O","C","ct_8",1580,"tr_4"
4097,"MA","31","31","461c","CDI","O","C","ct_9",856,"tr_2"
4098,"RZ","75","75","425a","CDI","O","C","ct_8",1839,"tr_6"
4104,"QA","92","92","526b","CDI","O","C","ct_8",1772,"tr_6"
4133,"HZ","92","92","451a","CDI","O","C","ct_9",1593,"tr_5"
4135,"JC","95","93","461c","CDI","O","C","ct_9",1820,"tr_5"
4136,"FZ","76","76","632k","CDI","O","C","ct_9",1820,"tr_3"
4143,"QA","10","10","526b","CDI","O","C","ct_6",981,"tr_1"
4167,"HZ","04","04","451a","CDI","O","P","ct_9",1274,"tr_1"
4168,"NZ","60","92","555a","CDI","O","C","ct_9",1026,"tr_5"
4169,"CJ","38","38","333d","CDI","O","N","ct_9",1799,"tr_6"
4172,"NZ","13","84","691d","TOA","O","C","ct_6",554,"tr_0"
4176,"QB","85","85","563a","CDI","O","N","ct_7",1928,"tr_1"
4184,"NZ","37","37","541d","CDI","O","P","ct_9",1732,"tr_6"
4185,"QB","78","78","525d","CDI","O","C","ct_8",1912,"tr_1"
4187,"QA","50","50","525d","CDI","O","C","ct_8",1820,"tr_6"
4212,"GZ","32","32","461b","CDI","O","C","ct_9",1752,"tr_3"
4228,"FZ","47","47","543h","CDI","O","C","ct_9",1150,"tr_1"
4243,"DZ","27","27","477c","CDI","O","C","ct_9",1331,"tr_1"
4246,"QB","27","27","526a","CDI","O","C","ct_8",1800,"tr_3"
4259,"NZ","19","33","534a","CDI","O","C","ct_9",2105,"tr_4"
4295,"QA","59","59","563a","AUT","O","C","ct_2",1820,"tr_6"
4307,"CA","42","42","674c","CDI","O","C","ct_9",1873,"tr_3"
4320,"QB","91","91","563c","CDI","O","C","ct_8",1491,"tr_3"
4340,"PZ","13","13","422c","CDI","O","C",NA,152,NA
4342,"JA","94","92","352a","AUT","O","C","ct_9",471,"tr_6"
4350,"QB","13","13","525d","CDI","O","C","ct_8",1858,"tr_4"
4364,"SZ","54","54","563b","CDI","O","P","ct_9",573,"tr_3"
4372,"CA","62","62","466a","CDI","O","C","ct_9",2200,"tr_3"
4375,"NZ","22","22","684b","CDD","O","C","ct_8",382,"tr_2"
4389,"GZ","83","83","554j","CDI","O","C","ct_9",1411,"tr_3"
4397,"KZ","75","75","376d","CDI","O","N","ct_9",1820,"tr_6"
4404,"CA","53","53","543f","CDI","O","C","ct_9",2443,"tr_6"
4414,"OZ","35","35","467d","CDI","O","P","ct_8",320,"tr_6"
4419,"HZ","87","87","641b","CDI","O","P","ct_9",1180,"tr_5"
4423,"GZ","94","94","543h","CDI","O","C","ct_9",1938,"tr_0"
4425,"QB","30","30","372b","CDI","O","C","ct_8",1820,"tr_6"
4429,"QA","62","62","526e","CDI","O","P","ct_9",530,"tr_3"
4430,"GZ","73","73","552a","CDI","O","P","ct_9",1161,"tr_4"
4442,"QB","93","92","526c","CDI","O","P","ct_9",1060,"tr_0"
4447,"MB","38","38","342g","CDI","O","C","ct_5",2084,"tr_6"
4455,"CC","41","41","627f","CDI","O","C","ct_9",1632,"tr_5"
4467,"OZ","66","66","525b","CDI","O","P","ct_2",346,"tr_5"
4474,"CK","92","92","461c","CDI","O","P","ct_9",1643,"tr_2"
4478,"SZ","38","38","422e","CDI","O","C","ct_8",1857,"tr_3"
4479,"GZ",NA,NA,"463c","CDI","O","C","ct_9",1757,"tr_1"
4491,"JC","78","75","388c","CDI","O","C","ct_9",2200,"tr_4"
4498,"MA","16","16","543b","CDI","O","C","ct_9",1820,"tr_2"
4502,"NZ","34","06","534a","CDI","O","C","ct_9",477,"tr_2"
4522,"RZ","95","75","533c","CDI","O","C","ct_5",1732,"tr_6"
4527,"QB","70","70","563b","CDI","O","C",NA,1322,NA
4570,"OZ","92","92","563b","CDI","O","C","ct_2",1866,"tr_6"
4571,"GZ",NA,NA,"374d","CDI","O","C","ct_9",1654,"tr_3"
4574,"SZ","29","29","562b","AUT","O","C","ct_9",709,"tr_1"
4578,"QB","44","44","525b","CDI","O","C","ct_8",1683,"tr_6"
4582,"PZ","45","93","423b","CDI","O","C",NA,164,NA
4585,"PZ","41","41","461f","CDI","O","C","ct_8",1423,"tr_1"
4592,"CA","40","40","674c","CDI","O","C","ct_9",1795,"tr_6"
4597,"GZ","02","02","634c","CDI","O","C","ct_9",1397,"tr_2"
4604,"GZ","92","92","487a","CDI","O","P","ct_9",1289,"tr_5"
4614,"PZ","72","72","423b","CDI","O","C","ct_8",1523,"tr_4"
4617,"GZ","01","01","628g","CDI","O","C","ct_9",1214,"tr_3"
4621,"QA","94","94","526e","CDI","O","C","ct_9",1953,"tr_3"
4626,"SZ","38","69","676e","CDI","O","P","ct_9",494,"tr_1"
4634,"KZ","34","31","461b","CDI","O","P","ct_9",208,"tr_0"
4646,"QA","13","13","525d","AUT","O","C","ct_3",1819,"tr_6"
4648,"IZ","62","62","488a","CDI","O","C","ct_9",1169,"tr_1"
4649,"GZ","29","29","676d","CDI","O","C","ct_8",1447,"tr_2"
4653,"MA","75","75","382c","CDI","O","C","ct_9",1820,"tr_4"
4655,"CJ","59","59","475b","CDI","O","C","ct_9",821,"tr_1"
4663,"GZ","47","47","676c","CDI","O","P","ct_9",730,"tr_1"
4668,"FZ","56","56","632g","CDI","O","C","ct_9",1772,"tr_1"
4675,"GZ","29","29","543c","CDI","O","C","ct_9",2080,"tr_3"
4679,"CA","2B","2B","643a","TOA","O","P","ct_9",224,"tr_1"
4683,"KZ","69","69","467a","CDI","O","P","ct_9",1629,"tr_2"
4706,"NZ","59","80","331a","CDI","O","C","ct_5",627,"tr_1"
4719,"OZ","33","33","545d","CDI","O","C","ct_8",2044,"tr_6"
4729,"IZ","38","38","488b","CDI","O","C","ct_8",1384,"tr_1"
4739,"PZ","09","31","423b","CDI","O","C","ct_8",1658,"tr_2"
4740,"HZ","61","61","653a","CDI","O","C","ct_9",1820,"tr_2"
4753,"QA","75","75","525d","CDI","O","C","ct_8",1770,"tr_3"
4770,"NZ","74","73","331a","CDI","O","C","ct_5",1820,"tr_3"
4771,"QA","66","66","684a","CDD","O","C","ct_8",862,"tr_5"
4775,"HZ","17","17","641a","CDI","O","C","ct_9",1507,"tr_5"
4787,"SZ","06","06","563b","CDI","O","C",NA,281,NA
4791,"QB","57","57","432d","CDI","O","C","ct_8",1765,"tr_4"
4797,"NZ","51","51","684a","CDI","O","P","ct_9",1724,"tr_5"
4798,"TZ","57","57","563c","CDI","O","C",NA,1523,NA
4816,"OZ","83","06","621f","AUT","O","C","ct_2",1819,"tr_6"
4822,"QB","71","71","525d","CDI","O","C","ct_3",1820,"tr_4"
4840,"QB","63","63","563b","CDI","O","P","ct_9",1491,"tr_4"
4847,"PZ","61","61","422e","CDI","O","C","ct_8",1897,"tr_4"
4860,"QB",NA,NA,"563b","CDI","O","P","ct_9",1089,"tr_5"
4874,"MC","45","45","653a","CDI","O","C","ct_9",1820,"tr_4"
4877,"OZ",NA,NA,"525a","CDI","O","P","ct_2",1560,"tr_6"
4878,"CG","77","77","676a","CDI","O","C",NA,152,NA
4893,"MA","59","59","371a","CDI","O","C","ct_9",2002,"tr_6"
4901,"QB","45","45","563a","CDI","O","N","ct_7",3000,"tr_1"
4917,"NZ","29","29","684a","CDI","O","P","ct_9",844,"tr_5"
4931,"NZ","83","06","543g","CDI","O","C","ct_9",1893,"tr_0"
4939,"NZ","93","95","684a","CDI","O","C","ct_9",691,"tr_6"
4955,"PZ","56","56","525b","CDI","O","C","ct_8",1062,"tr_4"
4981,"CK","53","53","543f","CDI","O","C","ct_9",2053,"tr_5"
4982,"LZ","40","40","463e","CDI","O","C","ct_9",1004,"tr_1"
4985,"TZ",NA,NA,"563c","CDI","O","N","ct_7",347,"tr_0"
4992,"SZ",NA,NA,"684a","CDI","O","C","ct_8",648,"tr_1"
5003,"QB","01","01","526a","AUT","O","P","ct_3",1447,"tr_5"
5015,"FZ","95","75","633a","CDI","O","C","ct_9",1322,"tr_2"
5026,"OZ","45","45","461f","CDI","O","C","ct_1",1820,"tr_3"
5043,"CM","07","07","543b","CDI","O","C","ct_9",592,"tr_1"
5055,"FZ","54","54","681a","CDI","O","C","ct_9",1328,"tr_2"
5072,"CL","31","31","478c","CDI","O","C","ct_9",1662,"tr_6"
5088,"AZ","2B","2B","691e","CDI","O","C",NA,176,NA
5089,"GZ","94","95","643a","CDI","O","C","ct_9",869,"tr_3"
5107,"MC","69","69","543g","CDI","O","C","ct_9",1709,"tr_1"
5148,"QA","01","01","526a","CDI","O","P","ct_8",622,"tr_1"
5152,"FZ","37","37","632a","CDI","O","C","ct_9",631,"tr_3"
5156,"AZ","24","24","691b","CDI","O","C",NA,129,NA
5158,"CB","79","79","627b","CDI","O","C","ct_9",1062,"tr_2"
5160,"KZ","95","95","676c","CDI","O","C","ct_9",1818,"tr_4"
5161,"CK","81","81","543b","CDI","O","P","ct_9",1625,"tr_1"
5165,"QB","76","76","563a","AUT","O","C",NA,231,NA
5198,"MC","71","71","433a","CDI","O","P","ct_6",684,"tr_1"
5237,"PZ","92","92","422e","CDI","O","C","ct_8",1785,"tr_6"
5238,"IZ","93","75","636d","CDI","O","C","ct_9",455,"tr_3"
5244,"CM","22","22","433c","CDI","O","P","ct_6",498,"tr_1"
5247,"HZ","69","69","641b","CDI","O","P","ct_9",231,"tr_6"
5255,"GZ","05","05","462e","CDI","O","C","ct_9",1505,"tr_1"
5257,"GZ","83","04","526b","CDI","O","P","ct_9",600,"tr_1"
5270,"CL","31","31","624b","CDI","O","C","ct_9",1758,"tr_6"
5288,"CH","08","08","623f","CDI","O","C","ct_9",1607,"tr_5"
5290,"NZ","80","80","555a","CDI","O","C","ct_9",1821,"tr_5"
5297,"CG","56","56","674a","CDI","O","C","ct_9",1757,"tr_2"
5299,"FZ","80","91","621d","CDI","O","C","ct_9",1820,"tr_6"
5305,"HZ","43","63","641a","CDI","O","C","ct_9",2200,"tr_4"
5321,"CA","29","29","477b","CDI","O","C","ct_9",1619,"tr_6"
5349,"GZ",NA,"66","634a","CDI","O","C","ct_9",1881,"tr_1"
5358,"NZ","75","93","684a","CDI","O","C","ct_9",711,"tr_5"
5371,"QB","95","95","434a","CDI","O","C","ct_8",1820,"tr_4"
5377,"FZ","66","66","472c","AUT","X","P","ct_9",567,"tr_1"
5383,"NZ","44","44","684a","CDI","O","C","ct_9",1820,"tr_5"
5389,"CH","75","93","623g","CDI","O","C","ct_9",1510,"tr_1"
5414,"HZ","63","63","676c","CDI","O","C","ct_9",1791,"tr_3"
5426,"FZ","75","75","564a","CDI","O","C","ct_9",3000,"tr_6"
5434,"FZ","11","66","632j","CDI","O","C","ct_9",1660,"tr_2"
5435,"JC","33","33","478a","CDI","O","C","ct_9",1754,"tr_1"
5454,"CI","29","29","473c","CDI","O","C","ct_9",938,"tr_5"
5455,"GZ","27","27","487a","CDI","O","C","ct_9",1766,"tr_2"
5459,"GZ","44","44","551a","CDI","O","C","ct_9",236,"tr_3"
5462,"NZ","08","51","641a","CDI","O","C","ct_9",1974,"tr_1"
5484,"QB","64","64","526d","CDI","O","C","ct_9",1823,"tr_4"
5487,"CB","15","19","675a","CDI","O","C","ct_9",620,"tr_6"
5503,"MA","69","69","344b","CDI","O","C","ct_9",1834,"tr_6"
5508,"PZ","69","69","341a","CDI","O","C","ct_8",1820,"tr_5"
5530,"GZ",NA,NA,"554e","CDI","O","C","ct_9",1585,"tr_1"
5531,"PZ","35","44","342b","CDI","O","P","ct_1",225,"tr_6"
5536,"QB","69","69","525d","CDI","O","C","ct_8",1820,"tr_3"
5541,"PZ","57","57","422b","AUT","O","C","ct_1",1989,"tr_5"
5546,"JA","33","75","353b","CDD","O","N","ct_9",625,"tr_1"
5558,"KZ","49","75","376a","CDI","O","C","ct_9",1820,"tr_5"
5574,"IZ","06","06","543b","CDI","O","P","ct_9",3000,"tr_1"
5575,"QA","37","36","525d","CDI","O","C","ct_3",2101,"tr_5"
5582,"CK","67","67","673a","CDI","O","C","ct_9",541,"tr_6"
5592,"TZ","75","75","563c","CDI","O","N","ct_7",1054,"tr_1"
5594,"CL","25","25","479b","CDI","O","C","ct_9",1582,"tr_6"
5618,"GZ","74","74","653a","CDI","O","C","ct_9",601,"tr_3"
5625,"GZ","17","17","634c","CDI","O","C","ct_9",222,"tr_1"
5632,"QA","28","78","526a","CDI","O","P","ct_9",723,"tr_3"
5634,"CA","55","55","676c","CDI","O","C","ct_9",1531,"tr_5"
5638,"QB","60","60","526a","CDI","O","C","ct_8",1856,"tr_4"
5639,"PZ","74","74","525a","CDI","O","P","ct_8",1633,"tr_2"
5644,"SZ","95","95","563b","CDD","O","P","ct_9",148,"tr_3"
5647,"NZ","67","67","684a","CDD","O","P","ct_9",207,"tr_1"
5665,"GZ","44","44","543g","CDI","O","C","ct_9",1820,"tr_4"
5671,"NZ","27","27","563b","CDD","O","C","ct_8",824,"tr_4"
5679,"QB","22","22","525d","CDI","O","C","ct_8",913,"tr_4"
5691,"PZ","12","12","422b","CDI","O","C","ct_8",1826,"tr_3"
5709,"CG","72","53","371a","CDI","O","C","ct_9",1723,"tr_4"
5714,"TZ",NA,NA,"563c","CDI","O","C",NA,253,NA
5724,"NZ","72","72","534a","CDI","O","C","ct_9",904,"tr_5"
5729,"QA","01","01","542a","CDI","O","C","ct_8",1842,"tr_5"
5733,"RZ","01","01","542a","CDI","O","P","ct_8",1004,"tr_0"
5735,"OZ","95","75","524b","CDI","O","C","ct_1",1820,"tr_6"
5757,"CM","01","01","543b","CDI","O","C","ct_9",2083,"tr_2"
5763,"MA","02","02","479b","CDI","O","C","ct_9",1820,"tr_3"
5769,"QB","34","34","526a","CDI","O","P","ct_9",1613,"tr_3"
5782,"NZ","65","65","684a","CDI","O","C","ct_9",1820,"tr_3"
5805,"EZ","44","44","684b","CDI","O","C","ct_9",1712,"tr_3"
5806,"CJ","22","35","621a","CDI","O","C","ct_9",1407,"tr_3"
5814,"HZ","75","93","466a","CDI","O","C","ct_9",1188,"tr_6"
5823,"NZ","21","21","684a","CDI","O","P","ct_9",971,"tr_4"
5833,"OZ","57","57","526a","CDD","O","P","ct_2",1896,"tr_6"
5840,"FZ",NA,NA,"621c","CDI","O","C","ct_9",1540,"tr_3"
5841,"RZ","69","69","461f","CDI","O","C","ct_5",1820,"tr_4"
5848,"HZ","94","94","451a","CDI","O","P","ct_9",910,"tr_2"
5881,"NZ","03","63","684a","CDI","O","C",NA,246,"tr_1"
5898,"CB","67","67","653a","CDI","O","P","ct_9",1247,"tr_4"
5899,"HZ","71","39","641a","CDI","O","C","ct_9",1682,"tr_3"
5900,"NZ","46","46","676a","TTP","O","C","ct_9",831,"tr_1"
5908,"QA","95","78","526e","CDI","O","P","ct_9",262,"tr_5"
5919,"RZ","59","59","637c","CDI","O","C","ct_9",733,"tr_2"
5922,"QB","72","72","526d","CDI","O","C","ct_8",1820,"tr_3"
5926,"HZ","77","77","641b","CDI","O","P","ct_9",315,"tr_3"
5931,"OZ","83","83","467d","CDI","O","P","ct_8",1082,"tr_2"
5941,"IZ","13","13","561d","CDI","O","C","ct_9",1377,"tr_3"
5951,"CG","44","49","641a","CDI","O","C","ct_9",1787,"tr_1"
5954,"TZ","71","21","563a","CDI","O","C",NA,255,NA
5959,"OZ","92","92","621f","CDI","O","C","ct_2",1820,"tr_6"
5965,"IZ","83","83","561f","CDI","O","C","ct_9",1426,"tr_3"
5967,"NZ","91","94","652a","CDI","O","C","ct_9",1820,"tr_5"
6000,"GZ","44","44","684a","CDI","O","P","ct_9",1489,"tr_1"
6003,"QA","76","76","526a","CDI","O","C","ct_9",1825,"tr_6"
6012,"QB","26","26","563b","CDI","O","C",NA,481,NA
6056,"CA","16","16","641a","CDI","O","C","ct_9",1824,"tr_6"
6068,"CI","78","92","624c","CDI","O","C","ct_9",1834,"tr_5"
6099,"CG","74","74","674a","CDI","O","C","ct_9",1228,"tr_5"
6103,"NZ","31","31","684a","CDI","O","C","ct_9",1736,"tr_1"
6121,"GZ","35","35","634c","CDI","O","C","ct_9",1848,"tr_2"
6127,"PZ","85","85","525a","CDI","O","P","ct_8",216,"tr_1"
6135,"OZ","73","73","525a","AUT","O","P","ct_2",1300,"tr_2"
6151,"QA","91","91","684a","CDI","O","P","ct_9",1666,"tr_1"
6153,"FZ",NA,NA,"671c","CDD","O","P","ct_9",183,"tr_0"
6162,"NZ","68","68","684a","CDI","O","C","ct_9",2615,"tr_5"
6166,"QA","88","88","526a","CDI","O","C","ct_9",1707,"tr_6"
6169,"CH","62","62","626b","CDI","O","C","ct_9",1207,"tr_6"
6172,"OZ","79","79","524c","AUT","O","C","ct_2",1820,"tr_6"
6183,"GZ","60","60","635a","CDI","O","P","ct_9",606,"tr_0"
6203,"NZ","77","75","684a","CDI","O","C","ct_9",138,"tr_1"
6211,"PZ","68","68","423b","CDI","O","P","ct_1",227,"tr_4"
6219,"HZ","89","92","628a","CDI","O","C","ct_5",2030,"tr_4"
6223,"CK","44","44","623e","CDI","O","C","ct_9",1821,"tr_5"
6231,"NZ","29","56","534a","CDI","O","C","ct_9",207,"tr_6"
6240,"KZ","06","06","376d","CDI","O","C","ct_9",1772,"tr_1"
6241,"NZ","33","33","563b","CDI","O","P","ct_9",597,"tr_1"
6243,"QB","33","33","525d","CDI","O","C","ct_8",1293,"tr_3"
6250,"QA","95","92","344d","CDI","O","C","ct_9",1759,"tr_5"
6264,"OZ",NA,NA,"531a","AUT","O","C","ct_1",1517,"tr_5"
6277,"QB","59","59","563a","CDI","O","N","ct_7",1430,"tr_1"
6281,"OZ","94","94","464a","CDI","O","C","ct_8",1820,"tr_6"
6283,"KZ","75","75","376d","CDI","O","C","ct_5",1820,"tr_6"
6290,"QB","74","74","435b","CDI","O","P","ct_8",482,"tr_3"
6310,"QA","69","69","543h","CDI","O","C","ct_8",1538,"tr_5"
6312,"QA","75","75","431a","CDI","O","C","ct_8",1767,"tr_6"
6313,"QA","68","68","543h","CDI","O","C","ct_8",1092,"tr_2"
6319,"NZ","92","91","684a","CDI","O","P","ct_9",3000,"tr_6"
6338,"QB","87","87","525d","CDI","O","C","ct_8",1820,"tr_3"
6346,"NZ","78","91","534a","CDI","O","C","ct_9",1784,"tr_6"
6347,"RZ","77","75","684a","CDI","O","C","ct_9",546,"tr_1"
6357,"NZ","85","44","684a","CDI","O","C","ct_9",1820,"tr_6"
6359,"IZ","93","75","636d","CDI","O","C","ct_9",792,"tr_1"
6380,"QB","62","62","563b","CDI","O","P","ct_8",1553,"tr_4"
6382,"OZ","92","92","524c","CDI","O","C",NA,377,NA
6386,"OZ","13","13","621f","AUT","O","C","ct_2",1820,"tr_6"
6400,"CA","72","72","625d","CDI","O","C","ct_9",179,"tr_6"
6402,"MB","42","69","451e","CDI","O","C","ct_1",439,"tr_5"
6404,"JA","73","73","477a","CDI","O","C","ct_9",844,"tr_3"
6409,"CK","27","27","676e","CDI","O","C","ct_9",1028,"tr_5"
6417,"GZ","36","36","553c","CDI","O","C","ct_9",1348,"tr_1"
6422,"OZ","57","57","523b","AUT","O","C","ct_1",1820,"tr_6"
6444,"KZ","92","75","467b","CDI","O","C","ct_9",1646,"tr_6"
6445,"QA","33","33","525d","AUT","X","P","ct_3",1037,"tr_6"
6464,"OZ","69","69","333e","CDI","O","C","ct_1",1921,"tr_6"
6479,"GZ","13","13","462a","CDI","O","N","ct_9",1820,"tr_1"
6481,"GZ","02","02","480a","CDI","O","C","ct_9",406,"tr_1"
6483,"QA","75","75","525d","CDI","O","C","ct_8",1770,"tr_3"
6494,"GZ","77","94","641a","CDI","O","C","ct_9",314,"tr_3"
6497,"QB","78","92","432d","CDI","O","P","ct_8",1430,"tr_2"
6500,"CG","74","74","676c","CDI","O","C","ct_9",1964,"tr_3"
6502,"OZ","93","93","451g","CDI","O","C","ct_2",1820,"tr_6"
6506,"PZ","25","25","451e","CDI","O","C","ct_1",1820,"tr_5"
6510,"TZ","68","68","563c","CDI","O","N","ct_7",439,"tr_0"
6517,"GZ","04","04","553c","CDI","O","C","ct_9",1820,"tr_5"
6524,"HZ","06","06","466a","CDI","O","P","ct_9",952,"tr_3"
6531,"HZ","02","02","621e","CDI","O","C","ct_9",1757,"tr_3"
6536,"MA","83","83","473b","CDI","O","C","ct_9",1750,"tr_4"
6540,"NZ","93","95","684a","CDI","O","C","ct_9",350,"tr_6"
6542,"SZ","92","92","541c","CDI","O","C","ct_8",710,"tr_1"
6550,"MB","27","35","451e","CDI","O","P","ct_1",1452,"tr_6"
6574,"NZ","33","33","691d","TOA","O","C","ct_8",1640,"tr_1"
6576,"PZ","78","75","479a","AUT","O","C","ct_1",1820,"tr_6"
6595,"MA","93","75","543b","AUT","X","P","ct_9",1069,"tr_1"
