Unique_id,retirement_pay
82061,21104
82066,20159
82088,22564
82106,14639
82124,22882
82127,15081
82135,19960
82153,19176
82156,19277
82157,30879
82175,8881
82176,19847
82183,15331
82191,24305
82195,15098
82196,11982
82203,31740
82205,9284
82226,17280
82245,11865
82254,14177
82263,14229
82288,14735
82289,19827
82304,13367
82305,11189
82308,18099
82311,13868
82318,14453
82322,16256
82326,23499
82328,17829
82330,11922
82336,25338
82341,10098
82349,19451
82352,24587
82361,11610
82378,12590
82389,17311
82393,25605
82395,33288
82403,20401
82408,11820
82416,13308
82442,18758
82460,12049
82468,18588
82471,11050
82481,12266
82486,14856
82497,18118
82512,11050
82514,10860
82518,16050
82528,9341
82543,13896
82544,16133
82557,10241
82562,11050
82564,23371
82574,19697
82589,21478
82592,24916
82597,13698
82606,10913
82611,43599
82632,23183
82654,24912
82660,21180
82672,19749
82676,11259
82705,15291
82725,25231
82726,15452
82732,33673
82733,20156
82737,16348
82750,11862
82775,22187
82781,24461
82784,20510
82805,32916
82806,17832
82807,13820
82809,11912
82817,25620
82821,20001
82841,11050
82855,20869
82864,18933
82880,12503
82884,13735
82888,22554
82897,19303
82905,15574
82907,24646
82913,8881
82923,12047
82929,11050
82930,16944
82933,30734
82934,16021
82935,29183
82944,17510
82946,22458
82960,21456
82964,20817
82969,13381
82979,13662
82980,12186
82984,18808
82993,29572
82995,14787
82998,206043
83002,26444
83022,19169
83025,24395
83029,29619
83041,10831
83051,21642
83054,14581
83061,14091
83071,21457
83076,14074
83080,15906
83089,18326
83097,24865
83104,18524
83111,23515
83115,47668
83124,11050
83134,11865
83148,20118
83149,25226
83157,26029
83171,20832
83174,14884
83179,11865
83182,25227
83192,23999
83203,19148
83212,10890
83213,12655
83215,13719
83220,17970
83236,10295
83243,13012
83247,10070
83248,13387
83252,20061
83255,16765
83261,19499
83268,14770
83274,12114
83284,13507
83287,14860
83290,20349
83297,18207
83322,16971
83334,18661
83337,19981
83345,15062
83350,14425
83363,17876
83372,31970
83373,11050
83374,23187
83402,19111
83405,25185
83410,17300
83417,19861
83427,13731
83429,14530
83431,11523
83433,17454
83438,14829
83445,10955
83456,21510
83458,10647
83465,26101
83473,15953
83477,13659
83481,35058
83491,70063
83501,26067
83503,31647
83507,20948
83518,19691
83523,14891
83527,14533
83545,18614
83555,15758
83572,13925
83574,24527
83580,23001
83586,21345
83587,16210
83591,14630
83597,14485
83607,13304
83621,15044
83634,16318
83642,20534
83643,12967
83672,12384
83678,17286
83682,30581
83688,12422
83694,24838
83697,14444
83699,28994
83714,25650
83717,19297
83729,52388
83735,18430
83764,26779
83767,13187
83769,21144
83771,20837
83776,8881
83784,24042
83785,8881
83793,8881
83805,16536
83818,19222
83829,17807
83837,24962
83843,13103
83871,20901
83876,31639
83882,23791
83890,10712
83903,10416
83935,30905
83936,30995
83951,27226
83985,20639
83993,19338
84008,16453
84011,13244
84016,22960
84018,24831
84021,11414
84022,13634
84024,26127
84034,13818
84036,21158
84037,17818
84045,30478
84049,20281
84060,11813
84063,10431
84075,20469
84076,11434
84077,21377
84088,14623
84089,20980
84091,18098
84098,22950
84100,12796
84112,24492
84125,13444
84131,15175
84139,12929
84144,15498
84158,20830
84161,9142
84176,16680
84177,24692
84188,11050
84197,11568
84234,13153
84238,19265
84240,17935
84243,15067
84247,30985
84249,46586
84250,18765
84253,32033
84254,17886
84259,13759
84269,16618
84283,12308
84289,11050
84306,25613
84318,13666
84334,13703
84340,16097
84342,11050
84350,13281
84353,20460
84359,18881
84371,10198
84374,11050
84387,18226
84389,11792
84394,19838
84395,37755
84419,10188
84427,33302
84438,24045
84439,10868
84442,32120
84444,16649
84448,13897
84453,13526
84456,27032
84462,17998
84467,9966
84497,20690
84505,11050
84507,15614
84508,25184
84533,23215
84534,21286
84535,13367
84543,18809
84548,11050
84549,27077
84556,20544
84562,12132
84568,17597
84586,24925
84588,9208
84602,20062
84609,24490
84614,12294
84628,25814
84662,14411
84665,17854
84667,12813
84671,25971
84688,14253
84711,13491
84722,8881
84725,30706
84731,17876
84740,20041
84755,23400
84763,18491
84768,25707
84794,17271
84803,20461
84819,11178
84831,24462
84833,23309
84843,21945
84846,15641
84878,20954
84879,40430
84884,18140
84898,12179
84902,15257
84903,13974
84910,24177
84916,14221
84917,13191
84923,29520
84931,28036
84947,11144
84948,16613
84969,11411
84975,13145
84976,18756
84981,20870
84995,17380
85002,16389
85008,8881
85028,25032
85072,19502
85078,11865
85080,27582
85093,17460
85109,10238
85133,17832
85148,20354
85165,20012
85168,14322
85204,12766
85206,22343
85208,12799
85214,21021
85215,11450
85224,20606
85229,21243
85240,20414
85252,23361
85264,26435
85270,17994
85284,12987
85285,16754
85294,29546
85324,18082
85331,37875
85340,20973
85345,16988
85364,17998
85390,24800
85391,11112
85411,19157
85414,16531
85419,12727
85422,23809
85429,25009
85436,11983
85439,14256
85450,10439
85469,25937
85480,22449
85499,23000
85501,21472
85517,9036
85519,14029
85520,15898
85523,9507
85527,25032
85539,30186
85544,21347
85545,22421
85553,23805
85554,17474
85555,17571
85566,14217
85577,12297
85597,14860
85606,16280
85608,8881
85610,27223
85616,13594
85617,32228
85618,24328
85625,12107
85634,18384
85648,20336
85658,28481
85691,17067
85694,13737
85696,11050
85706,15808
85719,18677
85725,15606
85727,13079
85737,19515
85738,22692
85741,15396
85752,28631
85755,16764
85772,10027
85774,15934
85777,13285
85790,15849
85799,17548
85803,18020
85805,11688
85831,19789
85833,21355
85837,24985
85858,38821
85861,14421
85864,12781
85876,28434
85883,11433
85884,18999
85888,12344
85903,10499
85906,11264
85921,11828
85925,24222
85937,12129
85945,17285
85946,12869
85948,15238
85952,17306
85954,11773
85960,18374
85973,18979
85975,20814
85979,15719
86006,20051
86009,11050
86010,17157
86015,17115
86016,24889
86035,20094
86037,21306
86039,25947
86059,18526
86065,15226
86068,12543
86070,16179
86086,11831
86087,14711
86102,11908
86107,31036
86112,28745
86120,24185
86122,12302
86141,23439
86169,12700
86181,8881
86183,24658
86184,9258
86186,11909
86191,15316
86201,19489
86207,11050
86208,10709
86210,26712
86222,27147
86232,8881
86241,23896
86245,21681
86250,12890
86279,13084
86280,12177
86290,21465
86303,12839
86308,9581
86341,20537
86343,22635
86348,13686
86350,19892
86352,8881
86353,11050
86354,9211
86360,16533
86366,18003
86368,10333
86379,16167
86381,13389
86384,16105
86388,14668
86394,22035
86409,18578
86410,9124
86420,24835
86427,123242
86436,11534
86440,12907
86454,25757
86455,31738
86457,19940
86461,15334
86481,11607
86482,13519
86489,27868
86516,25517
86531,24436
86534,17402
86546,11025
86556,12427
86573,17019
86581,18783
86598,13667
86612,20288
86614,20531
86635,18078
86647,15184
86648,15607
86654,11050
86655,16972
86670,13972
86677,11764
86681,11711
86683,20297
86704,25418
86708,13358
86709,11837
86710,16577
86713,15528
86730,15253
86732,12759
86733,17128
86737,25999
86738,14786
86742,10827
86744,13263
86750,19545
86753,10500
86758,18745
86777,24625
86780,14193
86786,13917
86790,9194
86792,13348
86795,13852
86796,17376
86802,20581
86806,20582
86810,20416
86814,11373
86820,15241
86822,11749
86830,16313
86845,26555
86867,24406
86870,17964
86873,20001
86884,14924
86920,21030
86928,19857
86937,11865
86946,21769
86950,10090
86963,16448
86970,11050
86972,18025
86984,11119
86996,27271
87011,14818
87013,23642
87025,20991
87052,19099
87053,15423
87055,26614
87057,29285
87061,12276
87067,11050
87070,34123
87087,20715
87094,17605
87100,11050
87114,29962
87118,13285
87121,18676
87157,12404
87168,16405
87181,22544
87184,12011
87185,11172
87205,13257
87220,13578
87230,12692
87231,13904
87237,20472
87243,14975
87248,14476
87250,24366
87252,23262
87254,11865
87257,25396
87269,13316
87270,25345
87282,14792
87288,29624
87291,24456
87298,33513
87301,14784
87315,8881
87318,21836
87334,20299
87343,14795
87355,26069
87356,14170
87357,24538
87366,16774
87370,9844
87376,23430
87382,21003
87386,11784
87390,13893
87410,11050
87412,14607
87426,26128
87441,16380
87445,12151
87448,21893
87453,18037
87457,21589
87471,19366
87472,16465
87473,8881
87476,15135
87479,20728
87489,19535
87493,17554
87509,19804
87510,25180
87520,15727
87524,13410
87534,14823
87538,30788
87560,20883
87568,20433
87603,14133
87604,12463
87609,14262
87611,22121
87616,8881
87617,11452
87623,21446
87624,18076
87625,25815
87640,18535
87657,11050
87669,8881
87673,19498
87678,19300
87681,20157
87687,21335
87699,21012
87711,16532
87712,16984
87716,8881
87720,12160
87727,15487
87730,8881
87739,24796
87741,23552
87742,12329
87750,17551
87754,12981
87755,11836
87761,19667
87775,12462
87780,14515
87791,19584
87795,20940
87798,31263
87803,15083
87807,21576
87812,13788
87813,24083
87824,12828
87832,36476
87837,19977
87848,17840
87849,13163
87850,20064
87856,12963
87860,20518
87875,13777
87885,15746
87892,32011
87910,8881
87911,10030
87913,24143
87927,20207
87930,20388
87931,21788
87963,11821
87965,19279
87967,8881
87973,25594
87978,18784
87984,21588
87990,20093
87994,30903
88004,8881
88017,26786
88020,15914
88027,14994
88030,25769
88036,15055
88046,16325
88050,9835
88052,31671
88053,10253
88054,21323
88058,12133
88066,19598
88070,18731
88076,15243
88085,12254
88105,20836
88107,11865
88122,23207
88135,18311
88147,14032
88155,19490
88163,25447
88169,20576
88176,18154
88194,11050
88207,33472
88215,8881
88242,12059
88243,14764
88275,12963
88293,30195
88295,18889
88299,11158
88306,25379
88310,20316
88339,19340
88341,16201
88343,12031
88345,35471
88352,17283
88354,21272
88363,10794
88368,17541
88380,17757
88398,14257
88402,23041
88405,20812
88415,13332
88434,19027
88449,27551
88452,29629
88456,23278
88465,11865
88474,18743
88482,11050
88495,18170
88505,11377
88514,14404
88516,17813
88524,16027
88531,11050
88532,24763
88537,13220
88543,11795
88545,24442
88549,15531
88564,14164
88567,15268
88595,11951
88605,11035
88636,23413
88639,11865
88640,12110
88649,18279
88659,14090
88663,22042
88672,25804
88673,20386
88675,29083
88681,16789
88683,29077
88686,15615
88704,12669
88707,11295
88722,45036
88728,20491
88733,29201
88738,9118
88739,24061
88741,11050
88743,24150
88758,14683
88761,16856
88770,14691
88773,20433
88778,17731
88782,18398
88793,13186
88795,21098
88815,10331
88832,20659
88833,13166
88835,13485
88846,14759
88854,15348
88856,10135
88864,12719
88865,32026
88869,13187
88878,12475
88881,12851
88883,19717
88890,16394
88907,25302
88909,11351
88916,28668
88918,19680
88933,23289
88936,20406
88943,34714
88954,16073
88960,22526
88972,24411
88981,39125
88997,15445
89003,22372
89022,17015
89030,10719
89037,20027
89043,29285
89048,13048
89053,10310
89058,16409
89061,11408
89062,15065
89070,14335
89083,19681
89085,19545
89087,20943
89095,21293
89099,20300
89109,31675
89110,40423
89112,13689
89119,20650
89126,25925
89134,17143
89138,11050
89139,19157
89144,29007
89154,17416
89156,19123
89160,21498
89172,14860
89174,17404
89178,28314
89182,16136
89186,32030
89188,12359
89193,19454
89207,23110
89218,8881
89219,15564
89243,12419
89257,14119
89261,20260
89265,17862
89285,26443
89295,14896
89298,17336
89304,19464
89305,20035
89326,17741
89329,13479
89336,11694
89339,15768
89363,15601
89385,14123
89390,24252
89391,24609
89393,11050
89405,15023
89413,25720
89418,14979
89423,20088
89432,12467
89439,13029
89441,22371
89452,22789
89469,51099
89474,10496
89499,20373
89501,25915
89513,12440
89525,11930
89535,25360
89536,13909
89550,21035
89554,15201
89569,11772
89573,27696
89583,11505
89597,34251
89599,29921
89612,14714
89621,15957
89627,22997
89636,16924
89657,24267
89658,31082
89665,11915
89667,18023
89674,30786
89690,14901
89693,13815
89708,13524
89718,12257
89721,11050
89722,24514
89731,11050
89732,15903
89734,11920
89743,17157
89765,14339
89773,32466
89780,19195
89817,9508
89861,12359
89862,25737
89866,13415
89892,13535
89896,10374
89898,18222
89903,16074
89920,28096
89960,11050
89965,26828
89969,16596
90015,25236
90031,30937
90034,13443
90050,9838
90065,30878
90085,14270
90092,20888
90098,15480
90099,17888
90100,19290
90109,17698
90114,20338
90118,14239
90121,11466
90129,15606
90150,21759
90151,13408
90165,47836
90172,11050
90187,21975
90204,36498
90209,26551
90232,10907
90257,25973
90263,20406
90274,14408
90287,25461
90291,12365
90309,14486
90315,38479
90328,15228
90367,13518
90371,26759
90383,19799
90385,27651
90417,16108
90420,25632
90428,19237
90431,15515
90446,20969
90465,17279
90478,20839
90482,23995
90494,18733
90510,29564
90511,13867
90517,15000
90541,21054
90546,19722
90553,19518
90555,16151
90603,19965
90608,20904
90626,11071
90647,14191
90657,14759
90659,19032
90666,10992
90669,17530
90672,14696
90674,20899
90681,17057
90684,14621
90690,17689
90697,41471
90704,12170
90753,20005
90782,13007
90783,13635
90790,22177
90804,14909
90834,25572
90848,13112
90877,25796
90881,14048
90896,30461
90904,25623
90910,11507
90916,16269
90923,13599
90931,11050
90937,9136
90955,13875
90960,21864
90961,15460
90980,21728
90981,32533
90988,20479
90989,14631
90995,22222
91015,25721
91028,17231
91030,9822
91035,17104
91043,12664
91049,8881
91069,14873
91074,19417
91097,15600
91104,13733
91106,36215
91121,18784
91124,44170
91135,15081
91138,29897
91146,27865
91147,14252
91149,13598
91157,10131
91179,31089
91224,12312
91226,18970
91229,11109
91243,30794
91263,20232
91272,21305
91275,30859
91286,19964
91292,16253
91295,15093
91297,47319
91316,13029
91317,17448
91331,29824
91332,22236
91339,11552
91344,31203
91350,11677
91358,20102
91364,21682
91366,24959
91367,21090
91369,20639
91377,23900
91388,13742
91394,12706
91398,27622
91404,20134
91422,25904
91436,33732
91437,15775
91443,23688
91446,11959
91463,9777
91468,25880
91506,25761
91542,23556
91543,19571
91555,25572
91559,12364
91574,28491
91599,22429
91620,15318
91633,16110
91683,31964
91692,12413
91696,32319
91704,20672
91720,25393
91721,13600
91725,26261
91736,28265
91745,17799
91746,18719
91759,11050
91766,15788
91776,21406
91777,21276
91788,21093
91801,11321
91823,18710
91827,14809
91847,25485
91861,14558
91868,19017
91883,20817
91888,18165
91894,11688
91907,44196
91916,19056
91919,17210
91923,11599
91931,15089
91971,25529
91972,15353
91982,31624
92001,15510
92010,31724
92033,17184
92038,15872
92046,11623
92112,25191
92113,12212
92115,46666
92140,19202
92148,26130
92151,16076
92167,17180
92171,26376
92172,12553
92182,14208
92223,37147
92248,12360
92253,12154
92265,11805
92286,21507
92292,14088
92295,12963
92314,13919
92344,16758
92353,26387
92354,54290
92377,21212
92413,19524
92416,41473
92425,11588
92428,20454
92432,13460
92440,11865
92467,21369
92472,18273
92488,20077
92506,20131
92509,69668
92510,28110
92539,18190
92560,15107
92593,12105
92595,11292
92608,11131
92618,46694
92635,18715
92647,15392
92656,9682
92657,15811
92666,22855
92671,14772
92676,18955
92702,15990
92755,17436
92769,14680
92778,30323
92779,14683
92818,26053
92824,13294
92839,20769
92840,10402
92843,26469
92862,11050
92880,11660
92886,23716
92901,18245
92914,17676
92923,61102
92939,14038
92940,17334
92942,8881
92951,15337
92954,20816
92955,11050
92967,21595
92990,25576
92993,15817
92994,13803
92999,28951
93004,30982
93013,17900
93016,23434
93047,15572
93049,27460
93062,38834
93063,12456
93067,20738
93087,31488
93118,11050
93136,38147
93148,21340
93163,19257
93184,45812
93210,15542
93221,25462
93230,15470
93231,29255
93234,43642
93240,21918
93250,16931
93270,13730
93279,14210
93305,17451
93306,23849
93319,90293
93320,8881
93338,16781
93339,24700
93340,18446
93354,11865
93378,37895
93389,16622
93409,20737
93414,16331
93418,32994
93426,20920
93435,20606
93436,26054
93456,11957
93476,13902
93481,19004
93486,11512
93529,22229
93543,29287
93548,15568
93559,16796
93575,14861
93589,24088
93602,13910
93627,11050
93633,21052
93641,50454
93649,17132
93652,18617
93654,12230
93675,11050
93683,8881
93727,26312
93735,14965
93740,20870
93742,25498
93766,18492
93769,11858
93771,16618
93777,13585
93794,8881
93802,21231
93813,13156
93815,11865
93820,31780
93826,11865
93832,15257
93834,14927
93835,13665
93838,12795
93848,14887
93854,23248
93855,23666
93858,25285
93865,26922
93925,32119
93976,21735
93978,12432
93985,12260
93988,18827
93991,20679
93994,34219
94000,38406
94016,17248
94027,16452
94041,16971
94068,15239
94073,15766
94076,31758
94083,15920
94099,11476
94100,17618
94104,26389
94112,17294
94115,12537
94117,18188
94124,20508
94128,19740
94141,12647
94173,11986
94189,13514
94190,18367
94218,16939
94240,25118
94270,31062
94289,19632
94299,16217
94300,15035
94313,10376
94326,10956
94349,25101
94370,21962
94390,16468
94397,18127
94419,12334
94456,14574
94468,19731
94493,20583
94494,25958
94525,13169
94545,28017
94584,19827
94600,15533
94629,10068
94637,13589
94640,13519
94646,11450
94654,16929
94664,14453
94673,11901
94699,27840
94713,11050
94714,25498
94729,24832
94757,13219
94777,10658
94804,21614
94807,22579
94847,17219
94864,19564
94876,14232
94879,13543
94911,24536
94922,33576
94926,28902
94935,12891
94944,25304
94945,32243
94952,12259
94963,21482
94968,9113
94989,13143
94998,12087
95013,13600
95017,14214
95056,23701
95062,17039
95082,18405
95093,15953
95100,13434
95102,13665
95112,23272
95119,20531
95139,11449
95151,12153
95211,15236
95231,20314
95258,16432
95283,16942
95296,11050
95324,15898
95325,16203
95349,13750
95357,26602
95378,11389
95414,43084
95422,18155
95443,11418
95475,10680
95480,15925
95491,15855
95524,19798
95527,31535
95535,23356
95536,32423
95557,12266
95568,11759
95578,15712
95595,25379
95635,11460
95636,11050
95640,11294
95648,12497
95692,23257
95699,18370
95702,11527
95737,13453
95753,12666
95763,24821
95775,24213
95780,14211
95803,29190
95808,11798
95832,20796
95836,25342
95838,17389
95856,24273
95857,15435
95858,14725
95884,15097
95899,24131
95924,12388
95930,16910
95953,18485
95963,18654
96009,25914
96017,8881
96026,16046
96038,10582
96050,22610
96056,25611
96058,21358
96067,12313
96078,13827
96129,20249
96137,20894
96153,31908
96172,11050
96173,20381
96183,16742
96192,9720
96208,21616
96223,17164
96239,22397
96243,14990
96261,37828
96270,11050
96285,11237
96287,14599
96312,14651
96314,22320
96321,23907
96325,13768
96351,22245
96402,12799
96407,28342
96420,15285
96429,10985
96437,13855
96497,24075
96501,12417
96509,23370
96518,18152
96527,18724
96532,11852
96533,21302
96536,19646
96537,13128
96541,23848
96584,23803
96597,17235
96602,17599
96605,28811
96628,17522
96656,29034
96660,17458
96677,25244
96686,15908
96696,17276
96699,12506
96702,18451
96715,15342
96745,15348
96747,11577
96750,22159
96756,16634
96757,20730
96758,14760
96774,30816
96802,18478
96814,14955
96825,33360
96834,17793
96843,11382
96855,10687
96866,11379
96869,47641
96883,11818
96904,28731
96912,31019
96914,17709
96923,17177
96945,24250
96946,16714
96950,25742
96954,17786
96964,14042
96990,37692
97014,11552
97021,23623
97037,14042
97038,24133
97039,11865
97042,11050
97046,14518
97052,31939
97057,11050
97059,11050
97067,19051
97075,15104
97093,11391
97094,13735
97096,24261
97097,25333
97100,12110
97105,18533
97125,15769
97135,15536
97144,13118
97148,17005
97153,78534
97175,13228
97178,21424
97184,16184
97205,19730
97207,11050
97208,8881
97227,17193
97229,12070
97244,11216
97269,25073
97273,13263
97286,14803
97288,15770
97293,20423
97294,32718
97319,13331
97323,9984
97340,24758
97343,21921
97355,17510
97371,16559
97372,27538
97381,14693
97395,17602
97396,11892
97397,34058
97401,19584
97406,23955
97434,28695
97451,11549
97459,25264
97469,11373
97482,23616
97521,11778
97523,30350
97529,20702
97538,11050
97543,12059
97545,12265
97563,23568
97572,36851
97575,11050
97577,35039
97580,16438
97599,12547
97614,12470
97618,17913
97631,21041
97637,17619
97659,21311
97687,37272
97690,11050
97692,21366
97732,36630
97788,26699
97796,20103
97805,17353
97807,12556
97821,13973
97824,34236
97835,16852
97852,11050
97859,20810
97866,25522
97888,11645
97928,10589
97930,12233
97942,14749
97954,9047
97957,12392
97961,47287
97964,13337
97972,14657
97991,16452
97997,11050
98011,18181
98015,11016
98031,15203
98039,32427
98054,11592
98055,12962
98060,11900
98100,31194
98108,12814
98109,19235
98118,11451
98121,17915
98135,28582
98142,16061
98146,19308
98151,29017
98160,20068
98179,25453
98181,21076
98187,11050
98204,28136
98205,14000
98233,18828
98272,21339
98275,20346
98287,11111
98305,12303
98315,11158
98334,33144
98337,21343
98340,25183
98348,20824
98349,13991
98357,34357
98369,20774
98374,21029
98398,13739
98404,30759
98409,32084
98410,11908
98426,12495
98434,19049
98435,20968
98449,14180
98454,37321
98480,12289
98487,15966
98490,24938
98524,25236
98536,21430
98552,16733
98582,8881
98589,25202
98600,23768
98615,10034
98616,21301
98627,21823
98638,21714
98693,19677
98699,16970
98702,26300
98718,11479
98719,31667
98735,12983
98746,12549
98755,25329
98787,13154
98789,11050
98792,22521
98796,31271
98814,25418
98852,26056
98856,11865
98869,24251
98871,11638
98879,12616
98903,21890
98927,27230
98932,35053
98951,16605
98961,23780
98978,14657
98979,23519
98985,19857
98996,15028
99001,19461
99009,12207
99023,22949
99043,13806
99047,12531
99048,20673
99067,9351
99071,20581
99114,12146
99115,11050
99118,18577
99124,11545
99130,25432
99161,23112
99162,49779
99167,12510
99178,11050
99187,13752
99199,16092
99213,16112
99261,14112
99314,14178
99316,9944
99321,16510
99322,15863
99336,11818
99364,13249
99394,14616
99397,14901
99405,22265
99423,11050
99441,31605
99444,27640
99448,17411
99460,25366
99461,11050
99466,21287
99469,12246
99477,15468
99484,20098
99492,20651
99509,19933
99515,13523
99521,15631
99536,15855
99544,14650
99586,12237
99601,16393
99605,30516
99635,14036
99638,11694
99643,25597
99644,14539
99656,20506
99660,25082
99666,23115
99673,41289
99682,12297
99690,13714
99696,20978
99706,15302
99723,13744
99749,11050
99753,14561
99754,14052
99765,9218
99781,26760
99785,17997
99786,19763
99791,14432
99805,20499
99810,23998
99829,22556
99856,26333
99872,16466
99874,17665
99883,25791
99892,16952
99894,15929
99902,10907
99903,24967
99907,24810
99924,33857
99932,24262
99948,14382
99961,18141
99963,17167
99988,13180
100007,47658
100024,12565
100037,17921
100049,16158
100067,44614
100084,40917
