Unique_id,former_job_42,Former_emp_contract,retirement_age
5027,"csp_1_1","temp_2_1",62
5043,"csp_5_4","temp_1_6",64
5055,"csp_6_8","temp_1_6",60
5072,"csp_4_7","temp_1_6",60
5088,"csp_6_9","temp_1_6",60
5089,"csp_6_4","temp_1_6",57
5096,"csp_1_1","temp_2_1",65
5107,"csp_5_4","temp_1_6",52
5148,"csp_5_2","temp_1_6",64
5152,"csp_6_3","temp_1_6",60
5156,"csp_6_9","temp_1_6",65
5158,"csp_6_2","temp_1_6",60
5160,"csp_6_7","temp_1_6",61
5161,"csp_5_4","temp_1_6",65
5165,"csp_5_6","temp_1_5",63
5183,"csp_2_2","temp_2_1",60
5198,"csp_4_3","temp_1_6",62
5199,"csp_1_1","temp_2_2",65
5226,"csp_2_1","temp_2_1",58
5237,"csp_4_2","temp_1_6",60
5238,"csp_6_3","temp_1_6",60
5244,"csp_4_3","temp_1_6",60
5247,"csp_6_4","temp_1_6",63
5255,"csp_4_6","temp_1_6",60
5257,"csp_5_2","temp_1_6",65
5270,"csp_6_2","temp_1_6",53
5288,"csp_6_2","temp_1_6",60
5290,"csp_5_5","temp_1_6",60
5297,"csp_6_7","temp_1_6",60
5299,"csp_6_2","temp_1_6",62
5305,"csp_6_4","temp_1_6",60
5321,"csp_4_7","temp_1_6",58
5323,"csp_1_1","temp_2_1",65
5349,"csp_6_3","temp_1_6",63
5358,"csp_6_8","temp_1_6",60
5362,"csp_1_3","temp_2_2",55
5371,"csp_4_3","temp_1_6",60
5377,"csp_4_7","temp_1_3",62
5383,"csp_6_8","temp_1_6",60
5389,"csp_6_2","temp_1_6",62
5414,"csp_6_7","temp_1_6",60
5426,"csp_5_6","temp_1_6",58
5434,"csp_6_3","temp_1_6",60
5435,"csp_4_7","temp_1_6",54
5454,"csp_4_7","temp_1_6",60
5455,"csp_4_8","temp_1_6",58
5459,"csp_5_5","temp_1_6",60
5462,"csp_6_4","temp_1_6",65
5479,"csp_3_1","temp_2_1",57
5483,"csp_2_1","temp_2_1",63
5484,"csp_5_2","temp_1_6",60
5487,"csp_6_7","temp_1_6",60
5503,"csp_3_4","temp_1_6",56
5508,"csp_3_4","temp_1_6",54
5530,"csp_5_5","temp_1_6",60
5531,"csp_3_4","temp_1_6",58
5536,"csp_5_2","temp_1_6",58
5541,"csp_4_2","temp_1_5",63
5546,"csp_3_5","temp_1_5",59
5558,"csp_3_7","temp_1_6",64
5574,"csp_5_4","temp_1_6",65
5575,"csp_5_2","temp_1_6",63
5582,"csp_6_7","temp_1_6",60
5592,"csp_5_6","temp_1_6",64
5594,"csp_4_7","temp_1_6",55
5610,"csp_1_1","temp_2_2",60
5618,"csp_6_5","temp_1_6",65
5625,"csp_6_3","temp_1_6",57
5632,"csp_5_2","temp_1_6",62
5634,"csp_6_7","temp_1_6",60
5638,"csp_5_2","temp_1_6",60
5639,"csp_5_2","temp_1_6",60
5644,"csp_5_6","temp_1_5",60
5647,"csp_6_8","temp_1_2",56
5664,"csp_1_1","temp_2_1",60
5665,"csp_5_4","temp_1_6",60
5671,"csp_5_6","temp_1_5",60
5679,"csp_5_2","temp_1_6",56
5691,"csp_4_2","temp_1_6",60
5707,"csp_2_2","temp_2_1",56
5709,"csp_3_7","temp_1_6",56
5714,"csp_5_6","temp_1_6",60
5724,"csp_5_3","temp_1_6",60
5729,"csp_5_4","temp_1_6",55
5733,"csp_5_4","temp_1_6",62
5735,"csp_5_2","temp_1_6",60
5757,"csp_5_4","temp_1_6",60
5763,"csp_4_7","temp_1_6",60
5769,"csp_5_2","temp_1_6",60
5773,"csp_2_2","temp_2_1",65
5782,"csp_6_8","temp_1_6",60
5790,"csp_1_1","temp_2_2",62
5805,"csp_6_8","temp_1_6",61
5806,"csp_6_2","temp_1_6",60
5814,"csp_4_6","temp_1_6",65
5823,"csp_6_8","temp_1_6",60
5833,"csp_5_2","temp_1_5",62
5840,"csp_6_2","temp_1_6",60
5841,"csp_4_6","temp_1_6",60
5848,"csp_4_5","temp_1_6",60
5864,"csp_1_1","temp_2_1",60
5881,"csp_6_8","temp_1_6",65
5895,"csp_1_1","temp_2_2",60
5898,"csp_6_5","temp_1_6",60
5899,"csp_6_4","temp_1_6",60
5900,"csp_6_7","temp_1_2",60
5908,"csp_5_2","temp_1_6",63
5919,"csp_6_3","temp_1_6",60
5922,"csp_5_2","temp_1_6",60
5926,"csp_6_4","temp_1_6",60
5931,"csp_4_6","temp_1_6",58
5941,"csp_5_6","temp_1_6",60
5951,"csp_6_4","temp_1_6",59
5954,"csp_5_6","temp_1_6",65
5959,"csp_6_2","temp_1_6",65
5965,"csp_5_6","temp_1_6",66
5967,"csp_6_5","temp_1_6",52
5975,"csp_2_1","temp_2_2",65
6000,"csp_6_8","temp_1_6",60
6003,"csp_5_2","temp_1_6",60
6007,"csp_1_1","temp_2_1",60
6012,"csp_5_6","temp_1_6",65
6030,"csp_3_5","temp_2_2",60
6053,"csp_2_2","temp_2_2",61
6056,"csp_6_4","temp_1_6",58
6068,"csp_6_2","temp_1_6",65
6075,"csp_2_2","temp_2_1",59
6099,"csp_6_7","temp_1_6",62
6103,"csp_6_8","temp_1_6",54
6121,"csp_6_3","temp_1_6",59
6127,"csp_5_2","temp_1_6",60
6132,"csp_1_1","temp_2_1",65
6135,"csp_5_2","temp_1_5",60
6151,"csp_6_8","temp_1_6",60
6153,"csp_6_7","temp_1_2",60
6162,"csp_6_8","temp_1_6",60
6166,"csp_5_2","temp_1_6",60
6169,"csp_6_2","temp_1_6",54
6172,"csp_5_2","temp_1_5",60
6180,"csp_1_1","temp_2_1",60
6181,"csp_2_1","temp_2_1",60
6183,"csp_6_3","temp_1_6",63
6203,"csp_6_8","temp_1_6",57
6211,"csp_4_2","temp_1_6",64
6219,"csp_6_2","temp_1_6",55
6223,"csp_6_2","temp_1_6",60
6227,"csp_3_1","temp_2_2",53
6231,"csp_5_3","temp_1_6",65
6240,"csp_3_7","temp_1_6",59
6241,"csp_5_6","temp_1_6",60
6243,"csp_5_2","temp_1_6",60
6250,"csp_3_4","temp_1_6",54
6264,"csp_5_3","temp_1_5",63
6274,"csp_2_2","temp_2_2",60
6277,"csp_5_6","temp_1_6",60
6281,"csp_4_6","temp_1_6",62
6283,"csp_3_7","temp_1_6",65
6290,"csp_4_3","temp_1_6",57
6293,"csp_1_2","temp_2_1",60
6301,"csp_2_2","temp_2_3",60
6310,"csp_5_4","temp_1_6",64
6312,"csp_4_3","temp_1_6",60
6313,"csp_5_4","temp_1_6",61
6319,"csp_6_8","temp_1_6",57
6338,"csp_5_2","temp_1_6",60
6346,"csp_5_3","temp_1_6",59
6347,"csp_6_8","temp_1_6",60
6357,"csp_6_8","temp_1_6",60
6359,"csp_6_3","temp_1_6",56
6366,"csp_2_1","temp_2_2",60
6380,"csp_5_6","temp_1_6",60
6382,"csp_5_2","temp_1_6",59
6386,"csp_6_2","temp_1_5",60
6400,"csp_6_2","temp_1_6",60
6402,"csp_4_5","temp_1_6",63
6404,"csp_4_7","temp_1_6",60
6409,"csp_6_7","temp_1_6",60
6414,"csp_4_2","temp_2_1",62
6417,"csp_5_5","temp_1_6",60
6422,"csp_5_2","temp_1_5",63
6442,"csp_1_3","temp_2_2",61
6444,"csp_4_6","temp_1_6",60
6445,"csp_5_2","temp_1_3",60
6453,"csp_1_1","temp_2_2",58
6464,"csp_3_3","temp_1_6",59
6466,"csp_1_1","temp_2_1",56
6479,"csp_4_6","temp_1_6",59
6481,"csp_4_8","temp_1_6",62
6483,"csp_5_2","temp_1_6",65
6494,"csp_6_4","temp_1_6",58
6497,"csp_4_3","temp_1_6",60
6500,"csp_6_7","temp_1_6",60
6502,"csp_4_5","temp_1_6",65
6503,"csp_4_3","temp_2_1",65
6506,"csp_4_5","temp_1_6",63
6510,"csp_5_6","temp_1_6",60
6517,"csp_5_5","temp_1_6",56
6523,"csp_1_1","temp_2_1",61
6524,"csp_4_6","temp_1_6",57
6528,"csp_1_1","temp_2_1",56
6531,"csp_6_2","temp_1_6",62
6536,"csp_4_7","temp_1_6",60
6540,"csp_6_8","temp_1_6",55
6542,"csp_5_4","temp_1_6",65
6546,"csp_1_1","temp_2_1",60
6550,"csp_4_5","temp_1_6",60
6574,"csp_6_9","temp_1_5",60
6576,"csp_4_7","temp_1_5",60
6583,"csp_1_1","temp_2_1",60
6595,"csp_5_4","temp_1_3",60
6596,"csp_2_1","temp_2_1",60
6613,"csp_2_2","temp_2_1",50
6617,"csp_1_1","temp_2_1",60
6622,"csp_2_2","temp_2_1",60
6627,"csp_5_2","temp_1_6",64
6628,"csp_5_2","temp_1_6",60
6641,"csp_5_4","temp_1_6",62
6648,"csp_6_3","temp_1_6",58
6664,"csp_5_6","temp_1_5",61
6665,"csp_6_7","temp_1_6",60
6671,"csp_5_6","temp_1_6",65
6682,"csp_5_2","temp_1_6",60
6683,"csp_4_2","temp_1_6",64
6693,"csp_5_6","temp_1_6",60
6694,"csp_5_6","temp_1_5",57
6697,"csp_5_2","temp_1_6",55
6705,"csp_6_2","temp_1_6",65
6712,"csp_5_4","temp_1_6",69
6722,"csp_5_2","temp_1_6",57
6727,"csp_5_3","temp_1_6",60
6743,"csp_4_8","temp_1_6",56
6744,"csp_2_2","temp_2_1",60
6748,"csp_6_4","temp_1_6",55
6762,"csp_4_2","temp_1_5",60
6769,"csp_3_8","temp_1_6",60
6775,"csp_6_2","temp_1_6",60
6778,"csp_5_4","temp_1_6",60
6787,"csp_6_4","temp_1_6",62
6792,"csp_5_2","temp_1_6",59
6797,"csp_5_5","temp_1_6",60
6798,"csp_2_1","temp_2_2",62
6801,"csp_2_1","temp_2_1",55
6802,"csp_2_2","temp_2_1",65
6806,"csp_6_2","temp_1_6",60
6812,"csp_5_4","temp_1_6",64
6820,"csp_1_1","temp_2_1",60
6838,"csp_3_8","temp_1_6",64
6849,"csp_5_4","temp_1_6",60
6850,"csp_6_7","temp_1_6",65
6856,"csp_6_5","temp_1_5",60
6858,"csp_5_4","temp_1_6",64
6861,"csp_4_6","temp_1_6",60
6863,"csp_3_3","temp_1_6",65
6864,"csp_4_6","temp_1_6",64
6866,"csp_5_5","temp_1_6",60
6873,"csp_5_4","temp_1_6",62
6884,"csp_5_6","temp_1_5",60
6885,"csp_4_6","temp_1_6",60
6889,"csp_4_6","temp_1_6",60
6893,"csp_1_1","temp_2_1",60
6894,"csp_4_2","temp_1_6",60
6900,"csp_5_2","temp_1_6",60
6906,"csp_5_2","temp_1_6",60
6909,"csp_5_6","temp_1_6",63
6910,"csp_6_3","temp_1_6",60
6912,"csp_5_5","temp_1_6",56
6924,"csp_6_4","temp_1_6",61
6927,"csp_5_6","temp_1_6",57
6929,"csp_2_2","temp_2_1",63
6930,"csp_2_1","temp_2_2",65
6940,"csp_5_4","temp_1_6",60
6948,"csp_1_1","temp_2_1",60
6952,"csp_3_7","temp_1_6",59
6956,"csp_6_7","temp_1_6",60
6957,"csp_3_7","temp_1_6",60
6958,"csp_5_2","temp_1_6",60
6968,"csp_5_5","temp_1_6",65
6972,"csp_1_1","temp_2_1",55
6973,"csp_4_8","temp_1_6",65
6980,"csp_5_2","temp_1_6",61
6983,"csp_2_1","temp_2_2",60
6993,"csp_5_4","temp_1_6",55
7000,"csp_5_2","temp_1_6",60
7005,"csp_5_2","temp_1_6",60
7007,"csp_6_2","temp_1_6",63
7011,"csp_5_2","temp_1_6",63
7021,"csp_3_8","temp_1_6",65
7024,"csp_3_8","temp_1_6",60
7025,"csp_5_6","temp_1_6",60
7028,"csp_4_2","temp_1_6",60
7029,"csp_1_1","temp_2_2",60
7031,"csp_5_2","temp_1_6",63
7033,"csp_4_3","temp_2_1",60
7034,"csp_6_2","temp_1_6",65
7040,"csp_4_5","temp_1_6",64
7052,"csp_5_2","temp_1_6",60
7053,"csp_4_6","temp_1_6",60
7056,"csp_5_4","temp_1_6",60
7059,"csp_4_6","temp_1_6",61
7060,"csp_5_2","temp_1_6",57
7077,"csp_5_2","temp_1_6",65
7079,"csp_3_1","temp_2_1",60
7080,"csp_5_6","temp_1_6",55
7085,"csp_4_2","temp_1_6",60
7092,"csp_3_7","temp_1_6",55
7102,"csp_3_8","temp_1_6",60
7105,"csp_2_1","temp_2_3",65
7109,"csp_4_2","temp_1_6",60
7111,"csp_4_2","temp_1_6",54
7116,"csp_1_3","temp_2_1",60
7128,"csp_3_3","temp_1_6",60
7131,"csp_5_2","temp_1_6",60
7144,"csp_6_7","temp_1_6",65
7157,"csp_5_6","temp_1_6",61
7158,"csp_5_6","temp_1_6",60
7160,"csp_5_2","temp_1_6",60
7161,"csp_5_4","temp_1_5",60
7166,"csp_4_6","temp_1_6",60
7184,"csp_5_6","temp_1_6",60
7192,"csp_6_2","temp_1_6",54
7193,"csp_5_4","temp_1_2",60
7201,"csp_4_7","temp_1_6",55
7202,"csp_5_2","temp_1_6",60
7212,"csp_5_6","temp_1_5",60
7220,"csp_4_2","temp_1_5",60
7225,"csp_4_6","temp_1_6",58
7228,"csp_5_4","temp_1_6",60
7230,"csp_5_5","temp_1_6",60
7231,"csp_6_3","temp_1_6",57
7237,"csp_5_5","temp_1_6",65
7242,"csp_5_6","temp_1_6",60
7266,"csp_4_6","temp_1_6",60
7268,"csp_5_3","temp_1_6",63
7269,"csp_5_6","temp_1_6",58
7273,"csp_6_2","temp_1_6",54
7274,"csp_3_1","temp_2_1",60
7283,"csp_5_5","temp_1_6",60
7292,"csp_4_6","temp_1_6",60
7295,"csp_5_2","temp_1_5",60
7300,"csp_5_4","temp_1_6",39
7301,"csp_4_6","temp_1_6",65
7307,"csp_4_7","temp_1_3",60
7310,"csp_3_5","temp_2_1",57
7316,"csp_4_5","temp_1_6",60
7317,"csp_3_7","temp_1_6",56
7320,"csp_5_5","temp_1_6",55
7322,"csp_4_6","temp_1_6",60
7323,"csp_4_8","temp_1_6",55
7331,"csp_5_5","temp_1_6",57
7338,"csp_5_5","temp_1_6",60
7341,"csp_4_5","temp_1_6",60
7347,"csp_3_1","temp_2_1",58
7358,"csp_3_4","temp_1_6",66
7360,"csp_5_2","temp_1_6",64
7365,"csp_4_6","temp_1_6",60
7376,"csp_3_8","temp_1_6",65
7379,"csp_6_2","temp_1_6",59
7380,"csp_6_4","temp_1_6",60
7389,"csp_5_6","temp_1_6",65
7400,"csp_4_6","temp_2_2",59
7422,"csp_4_2","temp_1_5",60
7427,"csp_4_7","temp_1_6",55
7453,"csp_2_2","temp_2_2",63
7454,"csp_3_7","temp_1_6",60
7466,"csp_4_7","temp_1_6",63
7476,"csp_6_3","temp_1_6",60
7482,"csp_5_2","temp_1_6",64
7491,"csp_4_7","temp_1_6",62
7492,"csp_4_7","temp_2_2",60
7499,"csp_5_6","temp_1_6",60
7505,"csp_5_4","temp_1_6",60
7513,"csp_4_6","temp_1_6",61
7515,"csp_6_7","temp_1_5",59
7520,"csp_3_8","temp_1_5",58
7521,"csp_4_2","temp_1_6",60
7522,"csp_5_2","temp_1_5",51
7525,"csp_6_8","temp_1_6",60
7551,"csp_5_6","temp_1_6",65
7555,"csp_4_8","temp_1_6",60
7586,"csp_3_4","temp_1_6",58
7604,"csp_4_2","temp_1_6",60
7611,"csp_4_6","temp_1_6",60
7613,"csp_5_5","temp_1_6",58
7636,"csp_5_3","temp_1_6",60
7642,"csp_6_3","temp_1_6",55
7665,"csp_4_2","temp_1_6",65
7673,"csp_4_6","temp_1_6",57
7697,"csp_6_2","temp_1_6",60
7703,"csp_4_6","temp_1_6",65
7707,"csp_6_8","temp_1_6",60
7711,"csp_4_3","temp_1_6",60
7712,"csp_4_6","temp_1_6",59
7722,"csp_5_2","temp_1_6",60
7724,"csp_4_7","temp_1_6",54
7725,"csp_6_5","temp_1_6",60
7728,"csp_6_2","temp_1_6",65
7732,"csp_5_3","temp_1_5",60
7733,"csp_5_5","temp_1_6",60
7748,"csp_5_4","temp_1_6",60
7756,"csp_5_2","temp_1_3",58
7760,"csp_6_3","temp_1_6",60
7766,"csp_2_1","temp_2_1",60
7767,"csp_6_4","temp_1_6",55
7781,"csp_4_3","temp_2_1",60
7790,"csp_2_2","temp_2_1",60
7815,"csp_6_4","temp_1_6",58
7820,"csp_5_4","temp_1_6",67
7825,"csp_5_2","temp_1_6",60
7832,"csp_4_6","temp_2_1",60
7833,"csp_4_7","temp_1_6",60
7847,"csp_4_6","temp_2_1",59
7852,"csp_5_2","temp_1_6",62
7867,"csp_4_7","temp_1_6",63
7871,"csp_3_7","temp_1_6",60
7885,"csp_5_2","temp_1_5",60
7887,"csp_6_3","temp_1_6",59
7908,"csp_6_7","temp_1_6",54
7925,"csp_6_5","temp_1_6",60
7931,"csp_4_2","temp_1_6",60
7932,"csp_6_2","temp_1_6",63
7934,"csp_3_7","temp_1_6",65
7949,"csp_3_8","temp_1_6",60
7960,"csp_5_6","temp_1_6",51
7962,"csp_5_6","temp_1_6",60
7965,"csp_5_2","temp_1_6",56
7967,"csp_2_1","temp_2_2",57
7974,"csp_6_2","temp_1_6",60
7976,"csp_4_8","temp_1_6",65
7992,"csp_5_6","temp_1_6",60
8005,"csp_4_3","temp_1_6",60
8009,"csp_5_2","temp_1_6",60
8010,"csp_2_2","temp_2_2",60
8033,"csp_5_2","temp_1_6",65
8036,"csp_3_5","temp_1_6",61
8041,"csp_5_2","temp_1_6",60
8045,"csp_3_3","temp_1_6",64
8059,"csp_2_2","temp_2_1",60
8065,"csp_2_1","temp_2_1",60
8068,"csp_5_5","temp_1_6",60
8084,"csp_6_3","temp_1_6",57
8093,"csp_3_7","temp_1_6",59
8094,"csp_5_4","temp_1_6",60
8109,"csp_6_9","temp_1_6",66
8110,"csp_5_2","temp_1_6",65
8124,"csp_5_5","temp_1_6",63
8132,"csp_6_3","temp_1_6",60
8133,"csp_4_3","temp_1_6",60
8135,"csp_4_6","temp_1_6",60
8143,"csp_6_5","temp_1_5",56
8162,"csp_5_4","temp_1_6",59
8168,"csp_5_2","temp_1_6",60
8177,"csp_5_6","temp_1_6",60
8189,"csp_5_4","temp_1_6",60
8198,"csp_5_4","temp_1_6",62
8199,"csp_6_7","temp_1_6",57
8202,"csp_3_7","temp_1_6",60
8203,"csp_6_9","temp_1_6",60
8205,"csp_1_3","temp_2_2",60
8208,"csp_5_2","temp_1_6",63
8211,"csp_6_7","temp_1_6",56
8233,"csp_5_6","temp_1_6",54
8236,"csp_4_7","temp_1_6",61
8255,"csp_5_6","temp_1_6",60
8276,"csp_5_2","temp_1_6",65
8279,"csp_3_7","temp_1_6",59
8285,"csp_5_6","temp_1_5",65
8288,"csp_3_7","temp_1_6",65
8292,"csp_6_2","temp_1_6",64
8303,"csp_6_2","temp_1_6",60
8308,"csp_5_4","temp_1_6",60
8310,"csp_5_5","temp_1_6",60
8314,"csp_3_8","temp_1_6",59
8320,"csp_3_3","temp_1_6",60
8322,"csp_2_2","temp_2_1",60
8323,"csp_5_4","temp_1_6",60
8339,"csp_5_2","temp_1_6",65
8358,"csp_4_6","temp_1_6",60
8365,"csp_6_7","temp_1_6",60
8367,"csp_5_4","temp_1_6",63
8381,"csp_3_3","temp_1_6",65
8392,"csp_6_2","temp_1_6",60
8396,"csp_4_8","temp_1_6",60
8398,"csp_4_6","temp_1_6",60
8408,"csp_5_4","temp_1_6",60
8415,"csp_2_1","temp_2_1",60
8422,"csp_5_2","temp_1_6",60
8423,"csp_3_8","temp_1_6",64
8434,"csp_6_2","temp_1_6",60
8436,"csp_3_8","temp_1_6",60
8437,"csp_4_3","temp_1_6",59
8439,"csp_3_8","temp_1_6",57
8440,"csp_6_8","temp_1_6",65
8443,"csp_6_2","temp_1_6",60
8450,"csp_2_1","temp_2_2",60
8456,"csp_6_7","temp_1_6",65
8463,"csp_5_6","temp_1_5",60
8468,"csp_4_7","temp_1_6",61
8479,"csp_5_2","temp_1_6",65
8485,"csp_5_2","temp_1_6",62
8492,"csp_6_3","temp_1_6",60
8499,"csp_5_2","temp_1_6",60
8531,"csp_6_7","temp_1_2",57
8533,"csp_6_7","temp_1_6",63
8535,"csp_5_6","temp_1_6",60
8546,"csp_4_8","temp_1_6",58
8553,"csp_2_2","temp_2_2",65
8556,"csp_6_2","temp_1_6",65
8564,"csp_6_5","temp_1_6",59
8568,"csp_5_4","temp_1_6",60
8580,"csp_5_6","temp_1_5",61
8583,"csp_3_5","temp_1_5",57
8606,"csp_3_5","temp_1_6",65
8610,"csp_4_7","temp_1_6",60
8616,"csp_4_5","temp_1_6",60
8623,"csp_4_7","temp_1_6",60
8627,"csp_6_7","temp_1_6",59
8630,"csp_4_3","temp_1_6",60
8632,"csp_5_2","temp_1_6",60
8638,"csp_4_6","temp_1_6",60
8651,"csp_4_8","temp_1_6",60
8671,"csp_4_7","temp_1_6",60
8672,"csp_5_3","temp_1_6",57
8678,"csp_2_2","temp_2_2",63
8690,"csp_6_7","temp_1_6",65
8693,"csp_4_5","temp_1_6",60
8700,"csp_4_5","temp_1_6",57
8708,"csp_5_5","temp_1_6",62
8718,"csp_2_1","temp_2_1",60
8719,"csp_6_7","temp_1_6",60
8721,"csp_6_7","temp_1_6",57
8722,"csp_2_1","temp_2_1",60
8731,"csp_5_2","temp_1_6",60
8738,"csp_4_2","temp_1_6",60
8746,"csp_5_2","temp_1_6",59
8747,"csp_6_7","temp_1_6",60
8751,"csp_6_3","temp_1_6",63
8762,"csp_5_6","temp_1_6",62
8771,"csp_6_7","temp_1_6",55
8774,"csp_5_2","temp_1_6",65
8775,"csp_4_6","temp_1_6",63
8779,"csp_4_6","temp_1_6",59
8786,"csp_3_8","temp_1_6",65
8790,"csp_5_4","temp_1_6",60
8793,"csp_5_2","temp_1_6",63
8794,"csp_3_8","temp_1_6",55
8798,"csp_4_2","temp_1_6",60
8801,"csp_3_7","temp_1_6",63
8805,"csp_4_5","temp_1_6",64
8833,"csp_6_7","temp_1_6",65
8834,"csp_4_8","temp_1_6",60
8836,"csp_5_6","temp_1_6",65
8863,"csp_5_6","temp_1_6",61
8883,"csp_6_8","temp_1_5",65
8899,"csp_5_2","temp_1_6",65
8908,"csp_3_4","temp_1_6",58
8909,"csp_6_8","temp_1_6",58
8910,"csp_5_2","temp_1_6",65
8914,"csp_4_5","temp_1_6",60
8931,"csp_6_2","temp_1_6",60
8942,"csp_2_1","temp_2_2",65
8950,"csp_4_3","temp_1_6",60
8965,"csp_5_6","temp_1_6",65
8980,"csp_2_2","temp_2_2",65
9009,"csp_4_5","temp_1_6",60
9030,"csp_5_5","temp_1_6",60
9035,"csp_5_4","temp_1_6",65
9052,"csp_4_7","temp_1_6",60
9063,"csp_5_6","temp_1_6",60
9064,"csp_3_7","temp_1_6",57
9098,"csp_4_7","temp_1_6",60
9101,"csp_2_1","temp_2_1",62
9113,"csp_4_5","temp_1_6",65
9118,"csp_6_8","temp_1_6",60
9129,"csp_6_2","temp_1_6",63
9130,"csp_4_6","temp_1_6",56
9131,"csp_4_7","temp_1_6",60
9134,"csp_4_8","temp_1_6",65
9141,"csp_4_6","temp_1_6",60
9148,"csp_5_3","temp_1_6",60
9152,"csp_5_3","temp_1_6",60
9166,"csp_5_6","temp_1_5",60
9170,"csp_4_5","temp_1_6",59
9174,"csp_5_6","temp_1_6",55
9175,"csp_2_2","temp_2_2",60
9177,"csp_5_2","temp_1_6",56
9182,"csp_3_1","temp_2_2",65
9194,"csp_5_4","temp_1_6",62
9203,"csp_5_2","temp_1_6",60
9215,"csp_4_7","temp_1_6",62
9220,"csp_4_7","temp_1_6",64
9225,"csp_4_6","temp_1_6",53
9227,"csp_2_1","temp_2_2",65
9235,"csp_4_5","temp_1_6",65
9245,"csp_5_2","temp_1_6",61
9252,"csp_4_6","temp_1_6",65
9261,"csp_4_6","temp_1_6",60
9264,"csp_5_2","temp_1_6",59
9288,"csp_6_7","temp_1_6",65
9290,"csp_3_4","temp_1_6",59
9293,"csp_3_7","temp_1_6",64
9303,"csp_4_3","temp_1_6",58
9311,"csp_4_3","temp_1_6",59
9318,"csp_4_7","temp_1_5",60
9326,"csp_3_7","temp_1_6",60
9343,"csp_5_5","temp_1_6",60
9345,"csp_5_4","temp_1_6",59
9351,"csp_2_2","temp_2_3",61
9352,"csp_4_6","temp_1_6",63
9358,"csp_4_6","temp_1_6",60
9374,"csp_6_7","temp_1_6",60
9380,"csp_6_7","temp_1_6",60
9385,"csp_4_2","temp_1_6",61
9391,"csp_5_3","temp_1_6",65
9404,"csp_6_7","temp_1_6",60
9412,"csp_4_3","temp_1_6",57
9424,"csp_6_7","temp_1_6",60
9446,"csp_4_5","temp_1_6",60
9480,"csp_5_6","temp_1_6",60
9484,"csp_4_5","temp_1_6",60
9488,"csp_5_2","temp_1_3",60
9513,"csp_6_2","temp_1_6",60
9516,"csp_6_8","temp_1_6",60
9526,"csp_5_2","temp_1_6",60
9530,"csp_5_2","temp_1_6",60
9539,"csp_5_4","temp_1_6",61
9560,"csp_5_4","temp_1_6",60
9563,"csp_5_4","temp_1_6",57
9564,"csp_3_8","temp_1_6",65
9571,"csp_4_7","temp_1_6",52
9586,"csp_5_2","temp_1_3",63
9593,"csp_5_5","temp_1_6",62
9600,"csp_6_7","temp_1_6",65
9608,"csp_5_2","temp_1_6",65
9611,"csp_4_3","temp_1_6",64
9616,"csp_5_2","temp_1_5",60
9619,"csp_4_7","temp_1_6",60
9622,"csp_3_5","temp_1_6",57
9631,"csp_5_5","temp_1_6",57
9637,"csp_6_7","temp_1_6",65
9638,"csp_3_8","temp_1_6",65
9640,"csp_4_7","temp_1_6",57
9643,"csp_2_1","temp_2_1",57
9658,"csp_5_2","temp_1_6",58
9665,"csp_4_7","temp_1_6",66
9671,"csp_6_8","temp_1_6",60
9679,"csp_5_6","temp_1_6",60
9682,"csp_4_6","temp_1_6",65
9684,"csp_5_2","temp_1_6",61
9693,"csp_5_6","temp_1_6",65
9699,"csp_5_2","temp_1_6",60
9703,"csp_4_6","temp_1_6",56
9719,"csp_3_4","temp_1_6",60
9721,"csp_5_4","temp_1_5",60
9731,"csp_5_2","temp_1_5",60
9734,"csp_5_2","temp_1_6",63
9742,"csp_3_7","temp_1_6",65
9743,"csp_4_6","temp_1_6",64
9744,"csp_3_1","temp_2_1",60
9745,"csp_5_2","temp_1_6",65
9748,"csp_2_2","temp_2_2",55
9750,"csp_5_6","temp_1_5",60
9756,"csp_4_5","temp_1_6",64
9762,"csp_5_6","temp_1_5",58
9764,"csp_6_3","temp_1_6",60
9765,"csp_4_6","temp_1_6",60
9766,"csp_5_6","temp_1_6",60
9775,"csp_6_8","temp_1_6",55
9779,"csp_5_5","temp_1_6",60
9786,"csp_6_3","temp_1_6",64
9798,"csp_5_4","temp_1_5",65
9805,"csp_6_8","temp_1_5",60
9807,"csp_4_3","temp_1_6",60
9810,"csp_5_6","temp_1_5",63
9818,"csp_4_7","temp_1_6",64
9819,"csp_6_4","temp_1_6",54
9823,"csp_2_1","temp_2_2",60
9827,"csp_4_7","temp_1_6",60
9833,"csp_6_3","temp_1_6",59
9836,"csp_5_6","temp_1_6",60
9841,"csp_5_3","temp_1_6",60
9853,"csp_1_3","temp_2_2",65
9855,"csp_6_2","temp_1_6",60
9857,"csp_6_9","temp_1_6",60
9858,"csp_6_7","temp_1_6",60
9867,"csp_3_4","temp_1_6",60
9880,"csp_6_8","temp_1_3",60
9884,"csp_6_8","temp_1_6",63
9887,"csp_6_3","temp_1_5",60
9912,"csp_4_3","temp_1_6",58
9925,"csp_5_2","temp_1_6",60
9950,"csp_3_7","temp_1_6",58
9962,"csp_2_2","temp_2_1",57
9964,"csp_6_7","temp_1_6",57
9967,"csp_2_2","temp_2_1",64
9977,"csp_6_4","temp_1_6",64
9983,"csp_4_5","temp_1_6",60
9991,"csp_3_4","temp_1_6",55
10030,"csp_5_6","temp_1_6",61
