Unique_id,COMPANY_CATEGORY,JOB_CONDITION,activity_sector,Job_category,working_hours,EMPLOYEE_COUNT,Remuneration,job_desc,Job_dep,Contract_type
1775,"ct_9","C","HZ","O",1824,"tr_2",23658,"684a","75","CDI"
1784,"ct_9","C","MA","O",1736,"tr_4",38472,"388a","51","CDI"
1790,"ct_9","P","NZ","O",1430,"tr_5",8596,"684a","51","CDI"
1794,"ct_9","C","GZ","O",815,"tr_4",9820,"676c","02","CDI"
1799,"ct_8","C","QB","O",1918,"tr_4",22212,"526a","60","CDI"
1800,"ct_9","C","CL","O",1705,"tr_6",34914,"484b","02","CDI"
1816,"ct_9","C","QB","O",780,"tr_4",8742,"526a","59","CDI"
1820,"ct_9","C","CL","O",1509,"tr_6",24705,"534a","02","CDI"
1823,"ct_9","C","CG","O",467,"tr_1",6764,"674a","02","CDI"
1830,"ct_8","C","QB","O",1743,"tr_3",18931,"526a","02","CDI"
1833,"ct_9","C","HZ","O",1857,"tr_3",27874,"641a","02","CDI"
1834,"ct_2","C","OZ","O",1848,"tr_6",23759,"621f","02","AUT"
1836,"ct_9","C","FZ","O",920,"tr_2",11645,"681b","02","CDI"
1843,"ct_9","C","FZ","O",1480,"tr_1",21010,"622c","63","CDI"
1846,"ct_9","C","GZ","O",1923,"tr_6",19180,"551a","03","CDI"
1847,"ct_7","N","QB","O",737,"tr_1",6091,"563b","03","CDI"
1849,"ct_9","C","CI","O",1795,"tr_6",28399,"477a","03","CDI"
1853,"ct_9","C","SZ","O",1648,"tr_3",16572,"633b","03","CDI"
1855,"ct_8","C","QB","O",1792,"tr_2",22120,"435b","03","CDI"
1856,"ct_2","P","QB","O",1680,"tr_2",17340,"563b","03","AUT"
1857,"ct_9","C","FZ","X",961,"tr_3",8819,"681b","03","AUT"
1867,"ct_9","C","JC","O",1983,"tr_3",22831,"543e","03","CDI"
1870,"ct_8","P","QB","O",1737,"tr_3",32551,"434a","03","CDI"
1872,"ct_1","C","OZ","O",1820,"tr_4",29243,"461f","03","CDI"
1882,"ct_9","C","FZ","O",1820,"tr_1",18787,"632a","03","CDI"
1887,"ct_9","C","HZ","O",2200,"tr_2",24082,"641a","03","CDI"
1893,"ct_9","C","NZ","O",2061,"tr_1",19164,"631a","03","CDI"
1901,"ct_9","C","QA","O",1957,"tr_1",18999,"526e","03","CDI"
1905,"ct_8","C","PZ","O",1557,"tr_4",23876,"342d","03","CDI"
1907,"ct_9","C","CH","O",1452,"tr_4",19346,"674d","03","CDI"
1909,"ct_3","P","QB","O",153,"tr_4",1220,"525d","63","CDI"
1916,"ct_9","C","IZ","O",979,"tr_4",11052,"561d","03","CDI"
1918,"ct_9","C","NZ","O",763,"tr_1",14530,"676e","03","TTP"
1931,"ct_8","P","QB","O",1680,"tr_4",14017,"563b","03","CDI"
1946,"ct_7","N","QB","O",3000,"tr_1",19619,"563a","03","CDI"
1949,"ct_3","P","QA","O",1092,"tr_6",15537,"432d","03","AUT"
1959,"ct_9","N","HZ","O",951,"tr_5",13953,"534a","54","CDI"
1962,"ct_9","C","CG","O",1644,"tr_6",24250,"652a","63","CDD"
1972,"ct_9","C","FZ","O",1647,"tr_1",19082,"542a","03","CDI"
1981,"ct_9","C","CG","O",495,"tr_3",3948,"542a","58","CDD"
1990,"ct_9","P","IZ","O",885,"tr_3",7295,"561b","03","CDI"
2008,"ct_9","P","NZ","O",480,"tr_5",7834,"684a","03","CDI"
2018,"ct_9","C","QA","O",1896,"tr_6",21949,"526a","03","CDI"
2022,"ct_9","P","JA","O",1035,"tr_2",14252,"542a","03","CDI"
2031,"ct_6","P","QA","O",605,"tr_1",4190,"542a","03","CDI"
2041,"ct_9","C","GZ","O",1707,"tr_3",18050,"641a","03","CDI"
2044,"ct_9","C","RZ","O",1820,"tr_3",43334,"373a","23","CDI"
2064,"ct_7","N","QB","O",1003,"tr_1",5040,"563a","03","CDI"
2066,"ct_9","C","QA","O",1820,"tr_5",9289,"526a","03","CDI"
2088,"ct_9","P","SZ","O",1295,"tr_1",15146,"562a","63","CDI"
2096,"ct_8","P","MA","O",1286,"tr_2",19981,"434d","03","CDI"
2108,"ct_9","C","HZ","O",1908,"tr_5",19276,"641a","03","CDI"
2109,"ct_9","C","GZ","O",1996,"tr_6",24163,"462b","03","CDI"
2118,"ct_9","C","NZ","O",1819,"tr_1",26151,"433a","03","CDI"
2128,"ct_8","C","QB","O",1690,"tr_4",19717,"526a","03","CDI"
2130,"ct_9","C","FZ","O",1762,"tr_2",31693,"472c","03","CDI"
2143,"ct_8","C","QB","O",1820,"tr_4",38213,"431a","03","CDI"
2155,"ct_9","C","HZ","O",2260,"tr_2",21776,"641a","03","CDI"
2157,"ct_8","C","QB","O",1870,"tr_4",49845,"434a","03","CDI"
2175,"ct_9","P","CG","O",1194,"tr_6",23980,"625c","03","CDI"
2181,"ct_8","P","RZ","O",789,"tr_1",10438,"435b","03","CDI"
2189,"ct_7","N","TZ","O",722,"tr_1",7965,"563c","03","CDI"
2190,"ct_8","C","RZ","O",1406,"tr_1",14609,"524c","03","CDI"
2194,"ct_2","C","EZ","O",1815,"tr_5",25621,"621f","03","AUT"
2195,"ct_1","C","PZ","O",1820,"tr_4",25718,"341a","03","AUT"
2196,"ct_8","C","QB","O",1517,"tr_4",32607,"434d","71","CDI"
2204,"ct_9","C","QA","O",1836,"tr_3",18033,"526e","03","CDI"
2211,"ct_9","C","KZ","O",1820,"tr_1",23088,"467a","03","CDI"
2212,"ct_9","C","SZ","O",1387,"tr_1",15175,"633b","13","CDI"
2214,"ct_9","C","GZ","O",1666,"tr_1",19906,"553c","03","CDI"
2216,"ct_6","C","IZ","O",1149,"tr_1",11835,"561b","03","CDI"
2218,"ct_8","C","QB","O",1578,"tr_2",15921,"525d","03","CDI"
2222,"ct_9","C","GZ","O",364,"tr_1",2441,"554e","03","CDI"
2223,"ct_8","C","PZ","O",1825,"tr_5",28019,"341a","94","CDI"
2224,"ct_9","C","CB","O",1919,"tr_6",64881,"386e","03","CDI"
2226,"ct_9","P","CA","O",1260,"tr_6",19723,"674b","03","CDI"
2227,"ct_9","C","CI","O",1971,"tr_6",30234,"387b","03","CDI"
2232,"ct_9","C","FZ","O",1503,"tr_2",17808,"478d","03","CDI"
2233,"ct_8","C","QB","O",1815,"tr_5",20219,"526a","03","CDI"
2238,"ct_9","C","CA","O",617,"tr_2",6296,"636c","03","CDD"
2239,"ct_9","C","KZ","O",1766,"tr_6",22755,"463b","75","CDI"
2242,"ct_9","C","CA","O",2028,"tr_1",22746,"636c","03","CDI"
2248,"ct_9","C","GZ","O",1942,"tr_2",31143,"463e","03","CDI"
2264,"ct_9","C","QA","O",1908,"tr_1",23643,"542a","03","CDI"
2266,"ct_9","C","CB","O",1304,"tr_4",27432,"374d","75","CDI"
2275,"ct_9","C","MA","O",1820,"tr_1",26411,"461d","03","CDI"
2281,"ct_9","C","CA","O",1454,"tr_6",14279,"625d","03","CDI"
2287,"ct_7","N","QB","O",3000,"tr_1",16206,"563a","03","CDI"
2295,"ct_9","C","CM","A",1572,"tr_2",7510,"473b","42","APP"
2296,"ct_3","C","QA","O",1820,"tr_6",27061,"431f","03","AUT"
2298,"ct_9","C","GZ","O",1820,"tr_5",45398,"374a","21","CDI"
2303,"ct_9","C","CB","O",1691,"tr_6",13978,"675a","03","CDI"
2315,"ct_9","P","MA","O",1395,"tr_2",17194,"461c","03","CDI"
2322,"ct_9","C","GZ","O",712,"tr_3",7834,"463b","71","CDI"
2340,"ct_9","C","QA","O",673,"tr_1",5389,"526e","03","CDD"
2342,"ct_9","C","MC","O",1424,"tr_5",37123,"387d","13","CDI"
2346,"ct_9","C","NZ","O",2115,"tr_1",29196,"462e","03","CDI"
2349,"ct_9","P","CA","O",1306,"tr_6",16605,"625d","03","CDI"
2364,"ct_9","C","GZ","O",1798,"tr_3",17212,"682a","04","CDI"
2371,"ct_9","C","HZ","O",1814,"tr_2",19765,"641a","04","CDI"
2384,"ct_7","N","QB","O",1050,"tr_0",7502,"563a","04","CDI"
2401,"ct_9","C","CA","O",1820,"tr_2",47749,"387c","04","CDI"
2404,"ct_2","C","HZ","O",1552,"tr_5",23380,"472d","04","CDI"
2410,"ct_2","C","OZ","O",1818,"tr_2",18803,"524c","04","AUT"
2417,"ct_8","C","PZ","O",1820,"tr_3",35814,"341a","05","CDI"
2425,"ct_9","C","GZ","O",1648,"tr_3",16619,"554e","04","CDI"
2427,"ct_9","C","GZ","O",2108,"tr_3",39776,"634c","04","CDI"
2478,"ct_9","P","CI","O",538,"tr_1",6986,"543g","84","CDI"
2489,"ct_2","C","OZ","O",1818,"tr_4",16517,"524c","04","CDI"
2492,"ct_9","C","NZ","O",1357,"tr_0",12812,"671c","04","TTP"
2493,"ct_9","C","KZ","O",1820,"tr_6",38933,"376c","04","CDI"
2503,"ct_9","C","GZ","O",1820,"tr_1",14058,"554a","04","CDI"
2509,"ct_8","C","QB","O",1605,"tr_3",22777,"526d","04","CDI"
2515,"ct_9","C","FZ","O",1717,"tr_3",30253,"634c","06","CDI"
2530,"ct_8","P","QB","O",1583,"tr_3",19966,"434e","04","CDI"
2541,"ct_8","C","PZ","O",1872,"tr_4",34488,"341a","13","CDI"
2546,"ct_9","C","NZ","O",1945,"tr_1",22111,"543g","04","TTP"
2547,"ct_1","C","OZ","O",1820,"tr_2",49136,"477d","04","AUT"
2548,"ct_8","C","QA","O",1668,"tr_4",23637,"525d","04","CDI"
2551,"ct_8","C","RZ","O",1162,"tr_2",14731,"479b","13","CDI"
2557,"ct_9","C","CE","O",1785,"tr_4",18991,"625c","04","CDI"
2561,"ct_9","C","CL","O",1728,"tr_3",23515,"633c","04","CDI"
2564,"ct_8","C","QB","O",1757,"tr_2",30886,"434a","05","CDI"
2566,"ct_9","C","FZ","O",1615,"tr_3",16629,"621d","04","CDI"
2581,"ct_9","C","HZ","O",1876,"tr_1",45407,"373d","30","CDI"
2583,"ct_9","C","CH","O",399,"tr_2",7852,"543b","04","CDI"
2584,"ct_9","C","DZ","O",1732,"tr_4",38140,"477b","05","CDI"
2603,"ct_9","C","GZ","O",832,"tr_5",6187,"551a","05","CDI"
2606,"ct_3","P","QA","O",1274,"tr_6",26061,"432b","05","CDI"
2614,"ct_9","C","GZ","O",1578,"tr_1",16374,"554b","05","CDD"
2629,"ct_9","C","IZ","A",227,"tr_1",1442,"561d","05","APP"
2631,"ct_9","C","LZ","O",1462,"tr_1",12787,"632k","13","CDI"
2633,"ct_9","C","GZ","A",596,"tr_1",3989,"553c","05","APP"
2652,"ct_9","C","GZ","O",1972,"tr_5",22426,"553b","05","CDI"
2656,"ct_8","C","QB","O",1884,"tr_4",22512,"636d","05","CDI"
2669,"ct_9","C","GZ","O",1820,"tr_1",21896,"462b","05","CDI"
2688,"ct_8","C","RZ","O",301,"tr_1",3100,"424a","05","TOA"
2705,"ct_7","N","QB","O",3000,"tr_1",23762,"563a","05","CDI"
2714,"ct_9","C","GZ","O",2072,"tr_1",31151,"554e","05","CDI"
2722,"ct_9","C","NZ","O",321,"tr_1",3802,"681a","05","TOA"
2749,"ct_9","C","IZ","O",644,"tr_3",7661,"561b","05","CDI"
2767,"ct_9","C","DZ","O",1824,"tr_3",33962,"485a","05","CDI"
2769,"ct_8","C","RZ","O",1742,"tr_1",22687,"461d","05","CDI"
2776,"ct_9","C","IZ","O",1193,"tr_2",19978,"377a","05","CDI"
2786,"ct_8","C","QA","O",1585,"tr_6",16743,"561e","05","CDI"
2806,"ct_8","C","QB","O",1820,"tr_3",19195,"526d","05","CDI"
2810,"ct_4","C","SZ","O",1783,"tr_3",62518,"381b","05","CDI"
2820,"ct_5","C","EZ","O",1953,"tr_6",40114,"485a","06","CDI"
2821,"ct_9","C","GZ","O",1769,"tr_6",21421,"562a","75","CDI"
2827,"ct_9","C","QB","O",320,"tr_3",5237,"431f","06","CDI"
2829,"ct_9","C","QA","O",1750,"tr_4",20467,"433a","06","CDI"
2835,"ct_8","C","SZ","O",1820,"tr_2",34116,"311d","06","CDI"
2836,"ct_9","C","JC","O",1279,"tr_4",14519,"461e","06","CDI"
2843,"ct_9","P","GZ","O",1444,"tr_2",8025,"554f","06","CDI"
2851,"ct_9","C","CE","O",2098,"tr_6",37182,"461e","06","CDI"
2853,"ct_9","C","NZ","O",715,"tr_1",10693,"461c","06","CDI"
2869,"ct_9","C","IZ","O",866,"tr_1",10066,"561f","06","CDI"
2882,"ct_8","P","SZ","O",898,"tr_3",8609,"526c","06","CDI"
2884,"ct_9","C","JA","O",1831,"tr_4",45734,"388a","06","CDI"
2886,"ct_8","C","PZ","O",1811,"tr_1",27180,"423b","06","CDI"
2891,"ct_9","C","GZ","O",1820,"tr_5",39704,"388b","06","CDI"
2905,"ct_9","C","CA","O",1789,"tr_5",34460,"487a","06","CDI"
2908,"ct_9","C","FZ","O",1519,"tr_3",16103,"632a","06","CDI"
2914,"ct_9","C","GZ","O",1459,"tr_2",14555,"542a","06","CDI"
2929,"ct_9","C","MA","O",1989,"tr_2",32178,"472a","06","CDI"
2938,"ct_9","C","CE","O",1867,"tr_6",37860,"386c","06","CDI"
2951,NA,"N","GZ","O",375,NA,3163,"551a","06","CDI"
2958,"ct_9","P","SZ","O",1075,"tr_2",14444,"562b","06","CDD"
2960,"ct_5","C","HZ","O",1820,"tr_6",28805,"641b","06","CDI"
2976,"ct_9","C","FZ","O",1097,"tr_1",11722,"681a","06","CDI"
2981,"ct_9","C","GZ","O",1912,"tr_1",24973,"477a","06","CDI"
3005,"ct_9","C","FZ","O",1694,"tr_3",23810,"621a","06","CDI"
3010,"ct_9","C","NZ","O",1592,"tr_3",24885,"477b","06","CDI"
3022,"ct_9","P","CI","O",1500,"tr_4",24671,"383a","06","CDI"
3029,"ct_9","C","MA","O",2028,"tr_2",23666,"543b","06","CDI"
3031,"ct_9","C","GZ","O",1800,"tr_1",32809,"462b","06","CDI"
3044,"ct_9","C","CE","O",1819,"tr_6",46870,"487a","06","CDI"
3047,"ct_7","N","TZ","O",1350,"tr_1",12283,"563c","06","CDI"
3049,"ct_9","C","JC","O",693,"tr_2",23960,"462e","94","CDI"
3062,"ct_8","C","OZ","O",2044,"tr_6",21551,"545d","06","CDI"
3064,"ct_9","C","GZ","O",1501,"tr_1",25497,"652a","06","CDI"
3067,"ct_8","C","QA","O",1210,"tr_4",19657,"526c","06","CDI"
3071,"ct_9","C","IZ","O",509,"tr_4",15500,"561b","06","CDI"
3078,"ct_8","C","PZ","O",1820,"tr_3",22407,"421b","06","CDI"
3082,"ct_9","C","HZ","O",1822,"tr_5",11138,"451a","06","CDI"
3084,"ct_9","C","CM","O",1811,"tr_1",26754,"462e","06","CDI"
3086,"ct_1","C","PZ","O",1820,"tr_4",32402,"341a","06","AUT"
3091,"ct_3","C","QA","O",1820,"tr_6",18234,"523d","06","CDI"
3103,"ct_9","C","HZ","O",2077,"tr_3",27448,"451a","06","CDI"
3107,"ct_9","C","NZ","O",1291,"tr_1",22672,"389a","06","CDI"
3112,"ct_9","C","NZ","O",1708,"tr_5",16155,"684a","06","CDI"
3118,"ct_7","N","QB","O",1738,"tr_1",22689,"563b","06","CDI"
3138,"ct_9","C","KZ","O",1820,"tr_1",65521,"375b","75","CDI"
3143,"ct_8","C","MA","O",1442,"tr_4",15049,"434d","06","CDI"
3145,"ct_9","C","NZ","O",1694,"tr_3",32659,"381c","06","CDI"
3148,"ct_2","P","OZ","O",733,"tr_5",6339,"621f","06","CDI"
3151,"ct_9","C","EZ","O",1865,"tr_2",32044,"461b","06","CDI"
3159,"ct_9","P","GZ","O",1248,"tr_2",11117,"554a","06","CDI"
3162,"ct_1","C","OZ","O",1820,"tr_4",26061,"523b","06","AUT"
3165,"ct_9","C","JA","O",574,"tr_3",24295,"388c","06","CDI"
3168,"ct_9","C","NZ","O",1898,"tr_2",26559,"481a","06","CDI"
3169,"ct_9","C","MA","O",1656,"tr_1",19394,"543b","06","CDI"
3180,"ct_8","C","QB","O",737,"tr_3",6599,"526c","06","CDI"
3181,"ct_7","N","TZ","O",1846,"tr_1",18862,"563c","06","CDI"
3188,"ct_9","C","HZ","O",2110,"tr_5",27839,"521a","06","CDI"
3204,"ct_9","C","GZ","O",1100,"tr_2",17116,"634c","06","CDI"
3210,"ct_9","C","PZ","O",1820,"tr_4",35322,"421b","06","CDI"
3212,"ct_9","C","NZ","O",2103,"tr_5",19673,"684a","06","CDI"
3224,"ct_9","C","JC","O",1610,"tr_3",28971,"388a","06","CDI"
3231,"ct_9","C","JC","O",1820,"tr_6",48641,"388c","06","CDI"
3233,"ct_9","C","NZ","A",1789,"tr_2",14945,"631a","06","APP"
3239,NA,"C","GZ","O",275,NA,2794,"461c","06","CDI"
3240,"ct_9","C","CE","O",1819,"tr_6",42742,"487a","06","CDI"
3245,"ct_9","C","GZ","O",319,"tr_6",5811,"551a","06","CDD"
3252,"ct_9","C","CA","O",441,"tr_3",7664,"554a","06","CDI"
3258,"ct_1","P","PZ","X",1039,"tr_4",8005,"525b","06","AUT"
3259,"ct_9","C","KZ","O",1872,"tr_2",30897,"376c","06","CDI"
3261,"ct_1","P","OZ","O",1509,"tr_6",13532,"422e","06","CDD"
3273,"ct_9","C","NZ","O",2052,"tr_5",16777,"684a","06","CDI"
3282,"ct_9","C","NZ","O",1275,"tr_5",20156,"466a","06","CDI"
3288,"ct_8","C","QA","O",1820,"tr_4",29907,"525d","06","CDI"
3289,"ct_9","N","JA","O",325,"tr_1",8191,"465b","06","CDD"
3293,"ct_9","C","IZ","O",1072,"tr_2",11800,"561d","06","CDI"
3298,"ct_8","C","SZ","O",1389,"tr_3",15487,"481b","06","CDI"
3301,"ct_9","P","SZ","O",332,"tr_1",2953,"562b","06","CDI"
3304,"ct_8","C","OZ","O",1820,"tr_4",21335,"467d","06","CDI"
3315,"ct_9","C","CG","O",1700,"tr_5",23474,"674a","06","CDI"
3316,"ct_9","C","GZ","O",1820,"tr_3",38273,"374a","06","CDI"
3320,"ct_9","C","CF","O",1778,"tr_6",32371,"461c","06","CDI"
3350,"ct_9","C","IZ","O",1680,"tr_3",19996,"468a","06","CDI"
3374,"ct_9","C","NZ","O",1638,"tr_6",22685,"543b","06","CDI"
3384,NA,"C","HZ","O",199,NA,2446,"546e","06","CDI"
3387,"ct_9","C","NZ","O",3000,"tr_3",35920,"534a","06","CDI"
3397,"ct_9","C","CI","O",1295,"tr_3",48447,"374b","06","CDI"
3418,"ct_9","C","CF","O",1795,"tr_6",57422,"374c","92","CDI"
3431,"ct_9","C","QB","O",850,"tr_3",11280,"525d","06","CDI"
3439,"ct_9","C","GZ","O",1820,"tr_5",35063,"388b","06","CDI"
3446,"ct_9","C","QA","O",1561,"tr_1",16317,"542a","06","CDI"
3447,"ct_1","C","PZ","O",1820,"tr_4",25964,"421b","06","AUT"
3455,"ct_9","C","HZ","O",1950,"tr_6",17577,"676d","06","CDI"
3468,"ct_9","P","GZ","O",728,"tr_3",10638,"552a","06","CDI"
3469,"ct_9","C","MA","O",304,"tr_1",7976,"463e","13","AUT"
3471,"ct_9","C","NZ","O",2584,"tr_0",30148,"461f","06","CDI"
3478,"ct_9","P","QB","O",730,"tr_3",7794,"563b","06","CDI"
3489,"ct_9","C","IZ","O",1156,"tr_2",13769,"561d","06","CDI"
3498,"ct_9","C","IZ","O",901,"tr_1",6185,"636d","06","CDI"
3499,"ct_7","N","QB","O",1738,"tr_1",22099,"563b","06","CDI"
3510,"ct_9","C","NZ","O",1820,"tr_4",39055,"684a","06","CDI"
3516,"ct_8","C","QB","O",1808,"tr_4",27738,"435b","06","CDI"
3522,"ct_9","C","GZ","O",2028,"tr_0",28099,"653a","06","CDI"
3524,"ct_9","C","FZ","O",1583,"tr_2",29670,"481b","83","CDI"
3530,"ct_9","C","FZ","O",1879,"tr_4",47716,"477c","06","CDI"
3534,"ct_9","C","HZ","O",1180,"tr_6",25093,"478c","06","CDI"
3543,"ct_2","P","OZ","O",238,"tr_6",7248,"435b","06","CDD"
3568,"ct_8","C","PZ","O",1778,"tr_3",17503,"525a","06","CDI"
3596,"ct_9","P","GZ","O",1243,"tr_1",23889,"543f","06","CDI"
3598,"ct_9","C","NZ","O",1378,"tr_1",19839,"477a","06","CDI"
3605,"ct_9","C","GZ","O",1622,"tr_3",16265,"551a","06","CDI"
3611,"ct_9","C","FZ","O",1034,"tr_1",11321,"461b","06","CDI"
3615,"ct_9","P","HZ","O",850,"tr_5",8287,"641a","06","CDI"
3618,"ct_9","C","GZ","O",1928,"tr_3",20574,"551a","06","CDI"
3626,"ct_9","C","IZ","O",169,"tr_2",5323,"636d","06","CDI"
3627,"ct_9","C","JC","O",1820,"tr_6",47363,"388c","06","CDI"
3628,"ct_8","C","QA","O",1820,"tr_6",35772,"433a","06","CDI"
3630,"ct_9","P","HZ","O",702,"tr_3",6281,"642b","06","CDI"
3632,"ct_9","C","QB","O",1875,"tr_3",19406,"525d","06","CDI"
3634,"ct_9","C","FZ","O",1337,"tr_2",24433,"382d","06","CDI"
3642,"ct_3","C","QA","O",1289,"tr_6",33547,"344a","06","CDI"
3643,"ct_9","C","MA","O",1703,"tr_1",24817,"542a","06","CDI"
3646,"ct_2","C","OZ","O",1820,"tr_6",25587,"523c","06","AUT"
3676,"ct_9","C","HZ","O",1581,"tr_4",18423,"641b","06","CDI"
3679,NA,"C","TZ","O",200,NA,2214,"563c","06","CDI"
3685,NA,"C","OZ","O",151,NA,1893,"424a","06","CDI"
3687,"ct_9","P","SZ","O",1281,"tr_0",13224,"563b","06","CDI"
3689,"ct_8","C","QB","O",1840,"tr_3",34394,"479b","06","CDI"
3692,"ct_9","C","RZ","O",1357,"tr_1",19062,"465b","06","CDI"
3694,"ct_8","C","OZ","O",1849,"tr_4",20457,"434e","06","CDI"
3696,"ct_9","C","NZ","O",1773,"tr_3",17227,"525d","06","CDI"
3699,"ct_9","C","JC","O",1795,"tr_4",51964,"388a","06","CDI"
3701,"ct_9","C","QA","O",2166,"tr_6",18082,"525d","06","CDI"
3706,"ct_9","C","FZ","O",1750,"tr_1",19115,"472a","06","CDI"
3712,"ct_7","N","TZ","O",2295,"tr_1",18521,"563c","06","CDI"
3716,"ct_9","P","KZ","O",1344,"tr_1",18920,"467c","06","CDI"
3717,"ct_9","C","QB","O",1820,"tr_3",27601,"631a","06","CDI"
3720,"ct_9","C","GZ","O",1526,"tr_2",21035,"543b","06","CDI"
3735,"ct_9","C","GZ","O",1004,"tr_2",22410,"543f","06","CDI"
3736,"ct_8","C","PZ","O",1820,"tr_5",37667,"341a","06","CDI"
3741,"ct_9","C","HZ","O",2053,"tr_3",23762,"652a","06","CDI"
3747,"ct_9","C","KZ","O",1820,"tr_6",41446,"376c","06","CDI"
3749,"ct_9","C","MA","O",2027,"tr_4",29716,"543f","75","CDI"
3751,"ct_9","C","QB","O",1875,"tr_3",19686,"525d","06","CDI"
3772,"ct_1","P","PZ","O",1389,"tr_4",16566,"422a","06","CDI"
3778,"ct_2","C","OZ","O",1820,"tr_6",30781,"451g","06","AUT"
3789,"ct_2","P","QB","O",1094,"tr_5",11176,"563a","06","AUT"
3795,"ct_3","C","QA","O",1843,"tr_6",18220,"526a","06","AUT"
3797,"ct_9","C","HZ","O",1657,"tr_0",52377,"389a","94","CDI"
3807,"ct_9","C","GZ","O",1812,"tr_1",22459,"433d","06","CDI"
3809,"ct_9","C","PZ","O",1428,"tr_3",16250,"462e","06","CDI"
3814,"ct_9","C","NZ","O",1326,"tr_2",15827,"631a","06","CDI"
3818,"ct_9","C","QB","O",1943,"tr_4",21307,"543f","06","CDI"
3825,"ct_9","N","NZ","O",254,"tr_0",2091,"643a","06","TTP"
3829,"ct_9","C","IZ","O",367,"tr_3",3675,"561e","06","TOA"
3833,"ct_9","C","QB","O",2485,"tr_4",39438,"526a","06","CDI"
3834,"ct_9","C","HZ","O",1800,"tr_4",34649,"466c","06","CDI"
3842,"ct_9","C","KZ","O",1799,"tr_1",23027,"467a","06","CDI"
3843,"ct_9","C","IZ","O",825,"tr_2",15216,"636d","06","CDI"
3846,"ct_9","C","CG","O",1845,"tr_4",37036,"461d","06","CDI"
3848,"ct_8","C","QB","O",1461,"tr_1",12573,"526c","06","CDI"
3856,NA,"C","IZ","O",160,NA,3500,"561c","06","CDI"
3862,"ct_7","N","TZ","O",656,"tr_0",7618,"563c","06","CDI"
3869,"ct_9","P","GZ","O",1301,"tr_6",15130,"552a","06","CDI"
3882,"ct_9","C","KZ","O",1820,"tr_1",20626,"545c","06","CDI"
3885,"ct_9","C","CF","O",1820,"tr_6",51325,"387c","06","CDI"
3886,"ct_2","C","OZ","O",1820,"tr_6",21316,"526c","06","AUT"
3887,"ct_9","C","QA","O",2002,"tr_3",51103,"433a","06","CDI"
3894,"ct_9","C","CA","O",1365,"tr_3",11055,"652a","06","CDI"
3895,"ct_9","C","FZ","O",1627,"tr_2",28774,"681a","06","CDI"
3896,"ct_9","C","FZ","O",650,"tr_3",28421,"477c","06","CDI"
3897,"ct_9","C","CA","O",834,"tr_1",9415,"554a","06","CDI"
3900,"ct_9","C","HZ","O",1916,"tr_1",19432,"641a","06","CDI"
3913,"ct_8","C","RZ","X",607,"tr_1",2732,"465a","06","AUT"
3923,"ct_8","C","QB","O",2534,"tr_5",27536,"525d","06","CDI"
3929,"ct_9","C","CG","O",1812,"tr_3",29741,"632b","06","CDI"
3934,"ct_9","C","GZ","O",1820,"tr_2",34627,"344d","06","CDI"
3936,"ct_8","C","SZ","O",1812,"tr_3",32307,"543g","06","CDI"
3942,"ct_9","C","GZ","O",1251,"tr_1",11572,"551a","06","CDI"
3943,"ct_8","C","PZ","O",1820,"tr_5",23352,"422e","06","CDI"
3944,NA,"C","QA","O",182,NA,2901,"526e","06","CDI"
3946,"ct_2","P","OZ","X",1481,"tr_6",12425,"524c","06","AUT"
3955,"ct_9","C","FZ","O",1820,"tr_1",22417,"632g","06","CDI"
3958,"ct_9","C","LZ","O",1834,"tr_3",26933,"543b","06","CDI"
3974,"ct_9","C","IZ","O",1456,"tr_1",14277,"561b","06","CDI"
3975,"ct_7","N","TZ","O",559,"tr_1",7749,"563c","06","CDI"
3984,"ct_9","C","GZ","O",1849,"tr_2",39360,"344d","06","CDI"
3990,"ct_8","C","PZ","O",1820,"tr_5",37087,"341a","06","CDI"
3992,"ct_9","P","GZ","O",1611,"tr_3",14298,"551a","06","CDI"
4002,"ct_8","P","QA","O",1060,"tr_4",13421,"526c","06","CDI"
4005,"ct_9","C","IZ","O",700,"tr_2",30660,"377a","06","CDI"
4006,"ct_9","C","MA","O",1798,"tr_2",27677,"543b","06","CDI"
4008,"ct_9","P","GZ","O",1565,"tr_5",14635,"551a","06","CDI"
4011,"ct_8","P","QB","O",581,"tr_2",4393,"563b","06","CDI"
4015,NA,"C","TZ","O",1218,NA,17039,"563c","06","CDI"
4033,"ct_6","P","MC","O",1676,"tr_1",16506,"526b","06","CDI"
4037,"ct_9","C","QA","O",1796,"tr_4",21893,"543h","06","CDI"
4042,"ct_2","C","OZ","O",1819,"tr_6",29661,"472d","06","AUT"
4044,"ct_8","C","QA","O",1669,"tr_6",21538,"451h","06","CDI"
4061,NA,"N","HZ","O",455,NA,3290,"641b","06","CDI"
4067,"ct_3","C","QA","O",2882,"tr_6",26974,"525d","06","AUT"
4069,"ct_9","C","GZ","O",1661,"tr_5",17768,"553b","06","CDI"
4071,"ct_9","C","QA","O",1189,"tr_2",13921,"526e","06","CDI"
4072,NA,"C","QB","O",206,NA,1535,"563b","06","CDI"
4079,"ct_9","P","IZ","O",1034,"tr_5",9947,"561b","06","CDI"
4082,"ct_9","C","GZ","O",1903,"tr_4",32138,"477a","06","CDI"
4085,"ct_9","C","GZ","O",237,"tr_3",4084,"556a","06","CDI"
